"计算资产栏的所有重要尺寸","Calculate all important sizes for the asset bar"
"计算资产栏和工具提示的所有重要尺寸","Calculate all important sizes for the asset bar and tooltip"
"更新资产栏的布局","Update the layout of the asset bar"
"重新计算后更新 UI 尺寸","update UI sizes after their recalculation"
"设置 UI 元素图像，必须在 UI 初始化之后完成。","set ui elements images, has to be done after init of UI."
"当下载完成并且下载的图像与活动图像匹配时，更新 tootlip 图像。","Update tootlip image when it finishes downloading and the downloaded image matches the active one."
"OBJECT_MT_blenderkit_asset_菜单","OBJECT_MT_blenderkit_asset_menu"
"应在检索缩略图后运行，以便可以更新它们","should be run after thumbs are retrieved so they can be updated"
"拖动时绘制捕捉的 bbox。","Draw snapped bbox while dragging."
"正在下载 %s","downloading %s"
"检查某个对象是否作为实例存在于粒子系统中，不要捕捉到它，也不要尝试附加材料。","checks if an object is in a particle system as instance, to not snap to it and not to try to attach material."
"将资产拖放到场景中","Drag & drop assets into scene"
"BlenderKit 资源拖放","BlenderKit asset drag drop"
"活动指数","Active Index"
"拖拽长度","Drag_length"
"解锁资产。","Unlock the asset."
"查看文档","See documentation"
"BlenderKit 下载小工具","BlenderKit download gizmo"
"资产基础 ID","asset base id"
"object_print3d_utils","object_print3d_utils"
"检查多边形数、流形、网格部分（未实现）","checks polycount, manifold, mesh parts (not implemented)"
"调用所有分析函数","call all analysis functions"
"填写资产标签。现在在上传前运行，无需用户端交互","Fill tags for asset. Now run before upload, no need to interact from user side"
"为 BlenderKit 生成自动标签","Generate Auto Tags for BlenderKit"
"在后台启动 Blender 并渲染缩略图。","Start Blender in background and render the thumbnail."
"为模型资产生成 Cycles 缩略图","Generate Cycles thumbnail for model assets"
"BlenderKit 缩略图生成器","BlenderKit Thumbnail Generator"
"缩略图设置","thumbnailer settings"
"BlenderKit 缩略图重新生成","BlenderKit Thumbnail Re-generate"
"资产指数","Asset Index"
"搜索结果中的资产索引","asset index in search results"
"缩略图背景亮度","Thumbnail Background Lightness"
"让您的资产脱颖而出","Set to make your asset stand out"
"缩略图角度","Thumbnail Angle"
"缩略图角度","thumbnailer angle"
"模型捕捉至","Model Snaps To"
"内部的典型放置。将大多数遵守重力的物体留在地面上","typical placing of the interior. Leave on ground for most objects that respect gravity"
"解决","Resolution"
"缩略图分辨率","Thumbnail resolution"
"循环样本","Cycles Samples"
"循环样本设置","cycles samples setting"
"使用去噪","Use Denoising"
"使用去噪","Use denoising"
"使用 Cycles 渲染器生成默认缩略图","Generate default thumbnail with Cycles renderer"
"BlenderKit 材质缩略图生成器","BlenderKit Material Thumbnail Generator"
"BlenderKit 材质缩略图重新生成器","BlenderKit Material Thumbnail Re-Generator"
"缩略图对象大小","Thumbnail Object Size"
"材质预览对象的尺寸（以米为单位）。","Size of material preview object in meters."
"缩略图背景（仅适用于 Glass）","Thumbnail Background (for Glass only)"
"对于折射材料，您可能需要背景。\n","For refractive materials, you might need a background.\n"
"设置以使您的材料以足够的对比度脱颖而出","Set to make your material stand out with enough contrast"
"循环样本","Cycles samples"
"自适应细分","Adaptive Subdivide"
"使用自适应位移细分","Use adaptive displacement subdivision"
"缩略图样式","Thumbnail Style"
"资产类型","Style of asset"
"对象在线程和之间传递数据","Object to pass data between thread and"
"脚本期间的报告功能，适用于标题中的后台操作。","function for reporting during the script, works for background operations in the header."
"后台进程监控","monitoring of background process"
"删除后台进程","Remove processes in background"
"终止后台进程","Kill Background Process"
"类型","Type"
"流程类型","Type of process"
"来源","Source"
"流程来源","Source of process"
"添加监控流程","adds process for monitoring"
"这是一种简单的非线程方式，用于下载后台缩略图重新渲染等文件。","This is a simple non-threaded way to download files for background thumbnail rerender and others."
"如果下载未完成则删除下载。如果下载目录为空，则还会删除该目录。","Deletes download if it wasn't finished. If the directory it's containing is empty, it also removes the directory."
"处理登录类型的传入任务。如果成功完成则写入令牌，如果发生错误则注销用户。","Handles incoming task of type Login. Writes tokens if it finished successfully, logouts the user on error."
"从附加组件中注销用户。还调用 BlenderKit 客户端来撤销令牌。","Logs out user from add-on. Also calls BlenderKit-client to revoke the tokens."
"在 BlenderKit 网页上登录或在线注册","Login or register online on BlenderKit webpage"
"BlenderKit 登录/注册","BlenderKit login/signup"
"创建一个新账户","create a new account"
"为注册则为 True，否则为登录","True for register, otherwise login"
"信息","Message"
"立即从 BlenderKit 注销","Logout from BlenderKit immediately"
"BlenderKit 注销","BlenderKit logout"
"取消登录尝试","Cancel login attempt"
"BlenderKit 登录 取消","BlenderKit login cancel"
"过滤没有资产的类别，因此它们不会显示在搜索面板中","filter categories with no assets, so they aren't shown in search panel"
"在所有可能的子类别中查找该类别并返回其路径","finds the category in all possible subcategories and returns the path to it"
"如果较低级别为空则进行修复-将其设置为无，因为枚举值可以更高。","Fixes if lower level is empty - sets it to None, because enum value can be higher."
"处理下载资产评论的传入任务。","Handle incomming task which downloads comments on asset."
"处理传入任务以更新评论反馈。","Handle incomming task for update of feedback on comment."
"处理将评论标记为私人/公开的传入任务。","Handle incomming task for marking the comment as private/public."
"使用通知数据处理传入任务。","Handle incomming task with notifications data."
"检查所有通知是否已读，如果是，则将其删除。","Check if all notifications were already read, and remove them if so."
"获取BlenderKit-Client的地址。","Get address of the BlenderKit-Client."
"重新排序 CLIENT_PORTS 以使指定端口位于第一。","Reorder CLIENT_PORTS so the specified port is first."
"搜索指定资产。","Search for specified asset."
"下载指定资产。","Download specified asset."
"取消BlenderKit-Client上指定ID的任务。","Cancel the specified task with ID on the BlenderKit-Client."
"上传指定资产。","Upload specified asset."
"获取指定用户的 Gravatar 图像。在磁盘上查找或从服务器下载。","Fetch gravatar image for specified user. Find it on disk or download it from server."
"获取关于该资产的所有评论。","Get all comments on the asset."
"创建新评论。","Create a new comment."
"反馈评论 - 默认为“赞”。也可以使用其他标志。","Feedback the comment - by default with like. Other flags can be used also."
"将评论标记为私人或公开。","Mark the comment as private or public."
"在服务器上将通知标记为已读。","Mark the notification as read on the server."
"通过BlenderKit-Client向服务器报告当前场景中资产的使用情况。","Report usages of assets in current scene via BlenderKit-Client to the server."
"只需一步即可完成文件上传，直到上传完成才会停止。适用于后台脚本。","Complete file upload in just one step, blocks until upload is finished. Useful for background scripts."
"将文件上传至服务器。这是一个阻塞包装器，在结果可用之前不会返回。","Upload file to server. This is a blocking wrapper, will not return until results are available."
"从 OAUTH2 注销。BlenderKit-Client 将撤销服务器上的令牌。","Logout from OAUTH2. BlenderKit-Client will revoke the token on the server."
"从 BlenderKit-Client 取消订阅插件。当插件被禁用、卸载或 Blender 关闭时调用。","Unsubscribe the add-on from the BlenderKit-Client. Called when the add-on is disabled, uninstalled or when Blender is closed."
"请求关闭 BlenderKit-Client。","Request to shutdown the BlenderKit-Client."
"苹果系统","macos"
"获取位于 global_dir 的 BlenderKit-Client 目录的路径。","Get the path to the BlenderKit-Client directory located in global_dir."
"获取附加组件目录的路径。","Get the path to the add-on directory."
"保存任务所需的所有信息。","Holds all information needed for a task."
"BlenderKit 免责声明","BlenderKit disclaimer"
"信息","message"
"网址","url"
"超长距离","ULR"
"淡出时间","Fadout time"
"多少秒后淡出","after how many seconds do fadout"
"提示","Tip"
"消息为提示，并非来自服务器","Message is a tip, not from server"
"一段时间后淡出小部件","Fade out widget after some time"
"如果启用了 tips_on_start，则在免责声明弹出窗口中显示随机提示。","Shows random tip in the disclaimer popup if tips_on_start are enabled."
"检查丢失的文件，并可能开始将这些文件重新下载到场景中","Checks for missing files, and possibly starts re-download of these into the scene"
"查找已从场景中删除但其库仍然存在的资产。","Find assets that have been deleted from scene but their library is still present."
"清理 blenderkit 道具并向服务器发送有关所用资产的消息。","Do cleanup of blenderkit props and send a message to the server about assets used."
"在场景加载时重新启动中断的下载。","Restart broken downloads on scene load."
"向服务器报告资产的使用情况。","Report the usage of assets to the server."
"将资产链接到场景。","Link asset to the scene."
"在放置在场景中的 asset_main 上更新下载的 asset_data。","Update downloaded asset_data on the asset_main placed in the scene."
"取消所有下载。","Cancel all downloads."
"将 daemon_lib 报告的进度写入插件任务列表","writes progress from daemon_lib reports to addon tasks list"
"初始化从 BlenderKit-Client 下载数据和请求任务。","Init download data and request task from BlenderKit-Client."
"检查该对象是否存在于硬盘上。","Check if the object exists on the hard drive."
"尝试找到特定资产的附加副本并复制它 - 因此不必再次附加。","tries to find an appended copy of particular asset and duplicate it - so it doesn't have to be appended again."
"检查所有对象是否可见，以便可以操作/复制它们。","checks all objects are visible, so they can be manipulated/copied."
"检查资产是否已在场景中。如果是，则修改资产数据以便可以再次访问该资产。","checks if the asset is already in scene. If yes, modifies asset data so the asset can be reached again."
"终止下载","Kill a download"
"BlenderKit Kill 资产下载","BlenderKit Kill Asset Download"
"任务编号","Task ID"
"要终止的任务的 ID","ID of the task to kill"
"检查资产是否有文件。","Check if asset has files."
"下载并将资产链接到场景。仅当资产已在本地可用时才链接","Download and link asset to scene. Only link if asset already available locally"
"下载","Download"
"下载类型","Type of download"
"资产基础 ID","Asset base Id"
"资产基础 ID，用于替代搜索结果索引","Asset base id, used instead of search result index"
"目标对象","Target Object"
"替换的材料或物体目标","Material or object target for replacement"
"资产位置","Asset Location"
"资产轮换","Asset Rotation"
"代替","Replace"
"用资产替换选择","replace selection with the asset"
"替换分辨率","Replace resolution"
"替换活动资产的分辨率","replace resolution of the active asset"
"替换分辨率弹出窗口","Replace resolution popup"
"弹出询问下载哪种分辨率","pop up to ask which resolution to download"
"场景导入设置弹出窗口","Scene import settings popup"
"弹出场景导入设置","pop up scene import settings"
"使用操作员设置的操作员分辨率","Use operator resolution set by the operator"
"使用运营商设置的分辨率","Use resolution set by the operator"
"最大分辨率","Max resolution"
"512","512"
"粒子目标对象","Particles Target Object"
"关闭窗口","Close window"
"下载前请尝试关闭鼠标下方的窗口","Try to close the window below mouse before download"
"获取资产数据 - 它可以来自场景，也可以来自搜索结果。","Get asset data - it can come from scene, or from search results."
"从 BlenderKit-Client 获取报告的失败请求数。如果失败次数过多，则表示存在问题。","Number of failed requests to get reports from the BlenderKit-Client. If too many, something is wrong."
"端口在启动时排序，然后在发生故障后排序。","Ports are ordered during the start, and later after malfunction."
"保存启动 BlenderKit-Client 的 subprocess.Popen() 的返回值。","Holds return value of subprocess.Popen() which starts the BlenderKit-Client."
"使用 Blender 的“保存渲染”来保存图像 - BLender 实际上无法使用其他方法正确保存图像。","Uses Blender 'save render' to save images - BLender isn't really able so save images with other methods correctly."
"检查法线贴图值是否正常。","checks if normal map values are ok."
"检查法线贴图值是否在标准范围内。","checks if normal map values are in standard range."
"非彩色","Non-Color"
"sRGB","sRGB"
"屏蔽 API 密钥令牌的格式化程序。使用 *** 替换临时令牌，使用 ***** 替换永久令牌。","Formatter that masks API key tokens. Replace temporary tokens with *** and permanent tokens with *****."
"获取 BlenderKit 记录器的默认敏感格式化程序。","Get default sensitive formatter for BlenderKit loggers."
"为导入的模块配置记录器，以便它们可以具有与主 blenderkit 记录器不同的日志记录级别“global_vars.LOGGING_LEVEL_IMPORTED”。","Configure loggers for imported modules so they can have different logging level `global_vars.LOGGING_LEVEL_IMPORTED` than main blenderkit logger."
"为 BlenderKit 插件配置所有记录器。有关详细信息，请参阅调用的函数。","Configure all loggers for BlenderKit addon. See called functions for details."
"当用户没有正确设置时，确保透明材质的 alpha","ensures alpha for transparent materials when the user didn't set it up correctly"
"将链接对象层次结构带入场景并使其可编辑","Bring linked object hierarchy to scene and make it editable"
"BlenderKit 将物体带入场景","BlenderKit bring objects to scene"
"为资产添加色彩校正器。","Add color corector to the asset."
"添加色彩校正器","Add color corrector"
"函数用于清理 BlenderKit 的所有历史目录。现在删除了临时目录。","function to clean up any historical directories for BlenderKit. By now removes the temp directory."
"获取将下载资产的目录","get directories where assets will be downloaded"
"镜像 utils.go/ExtractFilenameFromURL()","Mirrors utils.go/ExtractFilenameFromURL()"
"仅获取所有资产文件的存储路径。","Only get path where all asset files are stored."
"获取资源和分辨率的所有可能路径。通常是全局和本地目录。","Get all possible paths of the asset and resolution. Usually global and local directory."
"TODO 修复此分辨率 - 应获取所有分辨率的所有文件。","TODO fix this for resolutions - should get ALL files from ALL resolutions."
"获取 global_dir 中配置目录的路径。","Get the path to the config directory in global_dir."
"确保配置目录存在。","Ensure that the config directory exists."
"在文件浏览器中打开路径。","Open the path in the file browser."
"返回持久 JSON 首选项文件的路径。","Return path to the persistent JSON preferences file."
"将首选项写入 JSON 文件，在 save_prefs() 上调用。","Write preferences to JSON file, called on save_prefs()."
"从 JSON 文件加载首选项并相应地更新用户首选项。","Load preferences from JSON file and update the user preferences accordingly."
"获取场景中可以/应该由用户评分的资产。TODO：这只是一份草稿","Get assets from scene that could/should be rated by the user. TODO: this is only a draft"
"EXEC_DEFAULT","EXEC_DEFAULT"
"登录以对资产进行评级和评论","Login to Rate and Comment assets"
"完整计划中的资产。订阅即可对其进行评分。","Asset in Full Plan. Subscribe to rate it."
"评价质量：","Rate Quality:"
"请通过评价质量来帮助社区：","Please help the community by rating quality:"
"评价复杂度：","Rate Complexity:"
"对资产进行评级，也可以直接从资产栏进行评级 - 无需下载资产","Rating of the assets, also directly from the asset bar - without need to download assets"
"评级","Ratings"
"添加或删除资产书签","Add or remove bookmarking of the asset"
"BlenderKit 书签资产","BlenderKit bookmark assest"
"资产基础 ID","Asset Base Id"
"资产的唯一 ID（隐藏）","Unique id of the asset (hidden)"
"书签","bookmark"
"传递书签的当前状态，然后反转","Pass current state of bookmark, gets inverted"
"管理员评级工具：","Admin rating Tools:"
"调用默认","INVOKE_DEFAULT"
"添加评级","Add Rating"
"测试灯光小部件","Test Light Widget"
"通过将结果保存到 global_vars 来处理传入的 get_rating 任务。","Handle incomming get_rating task by saving the results into global_vars."
"处理发送评级任务。","Handle send rating task."
"将评级本地存储在 global_vars 中。","Store the rating locally in the global_vars."
"从 global_vars 本地获取评级。","Get the rating locally from global_vars."
"将 _ui 枚举转换为实际质量编号。","Converts the _ui the enum into actual quality number."
"重新生成用于显示评级星级的枚举属性，以便正确显示填充/空星级。","regenerates the enum property used to display rating stars, so that there are filled/empty stars correctly."
"重新生成工作时间枚举。","Regenerates working hours enum."
"bar_slider_up","bar_slider_up"
"资产名称","Asset Name"
"资产名称（隐藏）","Name of the asset (hidden)"
"资产类型","Asset type"
"资产类型","asset type"
"品质锁","Quality Lock"
"质量已锁定 -> 评级未在线发送","Quality is locked -> rating is not sent online"
"质量","Quality"
"材料质量","quality of the material"
"评分质量用户界面","rating_quality_ui"
"评分 0 - 10","Rating stars 0 - 10"
"工作时间锁","Work Hours Lock"
"工作时间被锁定 -> 评分不会在线发送","Work hours are locked -> rating is not sent online"
"工作时间","Work Hours"
"这项工作花了多少小时？","How many hours did this work take?"
"处理传入的搜索任务错误。","Handle incomming search task error."
"解析搜索结果，尝试加载所有可用的预览。","Parse search results, try to load all available previews."
"处理传入的 fetch_gravatar_task，其中包含磁盘上作者图像的路径。","Handle incomming fetch_gravatar_task which contains path to author's image on the disk."
"处理包含有关当前登录用户的数据的传入 get_user_profile 任务。","Handle incomming get_user_profile task which contains data about current logged-in user."
"添加共享参数进行查询。","Add shared parameters to query."
"使用所有搜索输入从服务器请求结果。","Use all search input to request results from server."
"清理过滤器，以防搜索需要重置，通常是在资产 ID 被复制粘贴时。","Cleanup filters in case search needs to be reset, typicaly when asset id is copy pasted."
"在用户更改搜索参数后运行搜索","run search after user changes a search parameter"
"刷新搜索结果。登录/注销后有用。","Refresh search results. Useful after login/logout."
"工具提示","Tooltip"
"BlenderKit 资源搜索","BlenderKit asset search"
"在线搜索资产","Search online for assets"
"逃生窗口","Escape window"
"启动后立即退出窗口","Escape window right after start"
"仅拥有资产","own assets only"
"查找所有自有资产","Find all own assets"
"类别","category"
"作者 ID","Author ID"
"作者 ID - 仅搜索此作者的资产","Author ID - search only assets by this author"
"下一页","next page"
"从上一次搜索中获取下一页","get next page from previous search"
"关键词","Keywords"
"空运算符能够在 UI 中的标签上创建工具提示","Empty operator to be able to create tooltips on labels in UI"
"更新受信任的 CA 证书环境变量并调用 save_prefs()。","Update trusted CA certs environment variables and call save_prefs()."
"取消所有任务。","Cancel all tasks."
"处理错误任务 - 超载一些错误消息，触发所有错误的通用函数。","Handle error task - overdrive some error messages, trigger functions common for all errors."
"处理传入的任务信息。按类型对任务进行排序并调用适当的函数。","Handle incomming task information. Sort tasks by type and call apropriate functions."
"定期检查所有定时器是否已注册。防止可能的错误导致插件停止运行。","Checks if all timers are registered regularly. Prevents possible bugs from stopping the addon."
"在插件启动时运行一次（Blender 启动时启用插件，插件启用）。","Run once on the startup of add-on (Blender start with enabled add-on, add-on enabled)."
"守护进程启动后，当其在线时运行一次。","Run once when daemon is online after startup."
"从资产数据中获取缩略图","Get thumbnail image from asset data"
"BlenderKit 粒子植物物体掉落","BlenderKit particle plants object drop"
"资产指数","Asset index"
"资产栏中资产的索引","Index of the asset in asset bar"
"地点","Location"
"回转","Rotation"
"目标对象","Target object"
"粒子将应用到的对象","The object to which the particles will get applied"
"附加为平面","Append as plane"
"附加到目标","Append on target"
"再生蛛网","Regenerate cobweb"
"传输 BlenderKit 数据","Transfer BlenderKit data"
"修复上传时父子关系错误时将 blenderKit 元数据从一个对象转移到另一个对象","Transfer blenderKit metadata from one object to another when fixing uploads with wrong parenting"
"通过计时器自行运行的运算符","Operator which runs its self from a timer"
"模态定时器操作符","Modal Timer Operator"
"需要使用正确的上下文来启动资产栏","Needed for starting asset bar with correct context"
"BlenderKit assetbar 模式启动器","BlenderKit assetbar modal starter"
"Assetbar 模式启动器","Assetbar modal starter"
"该操作符可以从计时器运行，并为模态启动器分配上下文","This operator can run from a timer and assign a context to modal starter"
"具有固定上下文的 BlenderKit assetbar","BlenderKit assetbar with fixed context"
"使用固定上下文运行 assetbar","Run assetbar with fixed context"
"窗户","Window"
"上传 %s","Upload %s"
"編輯詳細信息","Edit Details"
"重新上传资产","Reupload asset"
"上传为新资产","Upload as new asset"
"资产 ID，仅当重新上传时才覆盖","asset id, overwrite only for reuploading"
"资产有一个在线版本。","asset has a version online."
"生成缩略图","Generate thumbnail"
"设计特性：","Design properties:"
"场景上传未实现","Scene upload not Implemented"
"自动填充标签","Auto fill tags"
"获取完整计划","Get Full plan"
"要将此资产上传到 BlenderKit，请转到“查找和上传资产”面板。","To upload this asset to BlenderKit, go to the Find and Upload Assets panel."
"带到现场","Bring to scene"
"资产工具：","Asset tools:"
"可以做代理","can make proxy"
"制作 Armature 代理","Make Armature proxy"
"保存为私人","Store as private"
"选定型号","Selected Model"
"对象模式","objectmode"
"选定材料","Selected Material"
"评价资产","Rate assets"
"请通过评价这些资产来帮助 BlenderKit 社区：","Please help BlenderKit community by rating these assets:"
"通过浏览器登录","Login through browser"
"进行中。","in progress."
"取消","Cancel"
"BlenderKit 简介","BlenderKit Profile"
"BlenderKit 登录","BlenderKit Login"
"客户端未运行","Client not running"
"电子邮件：%s","Email: %s"
"我的计划：","My plan:"
"%s 计划","%s plan"
"更改计划","Change plan"
"查看我的上传","See my uploads"
"登录以收藏资产。","Log in to bookmark assets."
"在这里以及 BlenderKit 服务器上将通知标记为已读","Mark notification as read here and also on BlenderKit server"
"将通知标记为已读","Mark notification as read"
"ID","Id"
"通知编号","notification id"
"在此处以及 BlenderKit 服务器上将所有通知标记为已读","Mark all notifications as read here and also on BlenderKit server"
"将所有通知标记为已读","Mark all notifications as read"
"打开通知目标并将通知标记为已读","Open notification target and mark notification as read"
"赞同或反对评论","Up or downvote comment"
"BlenderKit 赞同/反对评论","BlenderKit up-downvote comment"
"评论编号","comment id"
"旗帜","flag"
"赞同/反对评论","Upvote/downvote comment"
"将评论设置为私人或公开","Set comment private or public"
"BlenderKit 将评论或主题设置为私人或公开","BlenderKit set comment or thread private or public"
"是私人的","Is private"
"将评论/帖子设置为私人或公开","set comment/thread private or public"
"向 BlenderKit 服务器发表评论","Post a comment to BlenderKit server"
"BlenderKit 发表了新评论","BlenderKit post a new comment"
"回复 ID","Reply to Id"
"回复评论id","reply to comment id"
"喜欢/不喜欢评论","Like/dislike comment"
"打开页面","Open page"
"标记全部已读","Mark All Read"
"BlenderKit 状态","BlenderKit status"
"BLENDERKIT 状态","BLENDERKIT STATUS"
"标识","logo"
"显示通知","Show notifications"
"显示 BlenderKit 通知","Show BlenderKit notifications"
"BlenderKit 通知","BlenderKit Notifications"
"使用 Cycles 渲染缩略图","Render thumbnail with Cycles"
"。","."
"登录","Login"
"报名","Sign up"
"以其他人身份登录","Login as someone else"
"登出","Logout"
"与我们的团队、创作者和其他用户联系，讨论资产和附加组件","Connect with our team, creators, and fellow users to discuss assets and the add-on"
"打开 Discord","Open Discord"
"搜索过滤器","Search filters"
"常见搜索关键字：","common searches keywords:"
"书签","Bookmarks"
"几何节点","Geometry Nodes"
"设计年份","Designed in Year"
"分钟","Min"
"最大限度","Max"
"多边形数量","Poly Count "
"纹理分辨率","Texture Resolutions"
"文件大小 (MB)","File Size (MB)"
"健康）状况","Condition"
"物品状况 新/旧等","condition of object new/old e.t.c."
"动画","Animated"
"质地：","Texture:"
"纹理分辨率","Texture Resolution"
"文件大小 (MB)","File size (MB)"
"类别","Categories"
"导入方法：","Import method:"
"导入设置","Import settings"
"查找并上传资产","Find and Upload Assets"
"它","It"
"切换到绘画或雕刻模式。","Switch to paint or sculpt mode."
"显示资产预览 - ；","Show asset preview - ;"
"隐藏资产预览 - ；","Hide asset preview - ;"
"选择要上传的对象","selet object to upload"
"选择有素材的对象上传素材","select object with material to upload materials"
"在BlenderKit网页上在线登录","Login online on BlenderKit webpage"
"欢迎来到 BlenderKit！","Welcome to BlenderKit!"
"步","step"
"教程步骤","Tutorial Step"
"\n 让","\n Let"
"观看视频教程","Watch Video Tutorial"
"打开系统目录","Open system directory"
"目录","directory"
"删除书签","Delete Bookmark"
"书签","Bookmark"
"开放作者","Open Author"
"按作者显示资产","Show Assets By Author"
"搜索类似","Search Similar"
"在线查看","See online"
"开放目录","Open Directory"
"替换活动模型","Replace Active Models"
"更换资产解决方案","Replace asset resolution"
"管理工具：","Management tools:"
"编辑元数据","Edit Metadata"
"编辑元数据（浏览器）","Edit Metadata (browser)"
"重新生成缩略图","Regenerate thumbnail"
"删除","Delete"
"开发工具：","Dev Tools:"
"打印资产调试","Print asset debug"
"资产选择：","Asset options:"
"自动在链接或工具提示的不同布局选项之间切换","automatically switch between different layout options for linking or tooltips"
"BlenderKit 资源弹出窗口","BlenderKit asset popup"
"描述","Description"
"查看完整描述","See full description"
"特性","Properties"
"设计师","Designer"
"制造商","Manufacturer"
"收藏","Collection"
"变体","Variant"
