"控制星星程序纹理的比例","Control the scale of stars procedural texture"
"温度最小值","Temperature Min"
"控制星体的最低温度","Control the minimum temperature of stars"
"温度最大值","Temperature Max"
"控制恒星的最高温度","Control the maximum temperature of stars"
"云图图像","Cloud map Image"
"选择云图图像","Choose a Cloud map Image"
"云图图像(HDRi)","Cloud map Image (HDRi)"
"选择云图图像(HDRi)","Choose a Cloud map Image (HDRi)"
"规模","Scale"
"云的规模","Clouds scale"
"细节","Detail"
"程序云纹理的细节","Detail of the procedural cloud texture"
"维","Dimension"
"云纹理尺寸参数","Cloud texture dimension parameter"
"缺顶","Lacunarity"
"规模较小的云细节","Scale of smaller cloud details"
"最小值","Min"
"云最小","Clouds min"
"马克斯","Max"
"云马克斯","Clouds max"
"厚度","Thickness"
"云的厚度","Clouds thickness"
"云内散射","Clouds Inscattering"
"自我阴影","Self Shadowing"
"定向能力","Directional Power"
"云的力量","Clouds power"
"照明强度","Lighting Intensity"
"位置","Location"
"云的位置","Clouds Location"
"旋转","Rotation"
"云旋转","Clouds Rotation"
"从场景上下文中获取对象(即使前缀为002)"," Get object from scene context (even if prefixed with e.g. 002) "
"集合","Collection"
"世界","world"
"objectmode","objectmode"
"PSA的气氛","PSA Atmosphere"
"我们需要一个世界。","A world is required."
"预设:","Presets:"
"选择预设","Select Preset"
"保存","Save"
"增加气氛","Add Atmosphere"
"光的太阳","LIGHT_SUN"
"旋转:","Rotation:"
"水平","Horizontal"
"垂直","Vertical"
"大气","Atmosphere"
"世界数据","WORLD_DATA"
"颜色:","Color:"
"内散射:","Inscattering:"
"吸收:","Absorption:"
"米氏散射:","Mie Scattering:"
"星星","Stars"
"粘性紫外线禁用","STICKY_UVS_DISABLE"
"对象雾","Object Fog"
"材料","MATERIAL"
"雾应用于","Fog applied to "
"云","Clouds"
"国防部流体","MOD_FLUID"
"种子","Seed"
"覆盖范围:","Coverage:"
"照明:","Lighting:"
"X","X"
"Y","Y"
"视图的角度来看","VIEW_PERSPECTIVE"
"艺术的控制","Artistic Controls"
"SHADERFX","SHADERFX"
"插件设置","Addon Settings"
"信息","INFO"
"插件版本:","Addon version: "
"API版本格式:","API version format: "
"额外的设置","Extra Settings"
"设置","SETTINGS"
"应用","apply"
"对所有物体材质应用雾","Apply fog to all object materials"
"清晰的","clear"
"清除所有物体材料上的雾气","Remove fog from all object materials"
"用于显示预设的列表类","A list class for displaying presets"
"创建新的","Create New"
"创建一个新的预设从当前的PSA气氛","Create a New Preset from Current PSA Atmosphere"
"删除预置","Delete Preset"
"删除已选预设","Delete the Selected Preset"
"保存预置","Save Preset"
"保存选定的预设","Save the Selected Preset"
"打开预设文件夹","Open Presets Folder"
"在文件管理器中打开预设文件夹","Open the preset folder in file manager"
"为当前世界增添PSA氛围","Add PSA atmosphere to the current world"
"消除大气","Remove Atmosphere"
"从当前世界去除PSA气氛","Remove PSA atmosphere from the current world"
