"次表层 | 着色","Subsurface | Sheen"
"发射 (WIP)","Emission (WIP)"
"污垢","Dirt"
"撕裂","Tearing"
"闪光","Glitter"
"毛发","Hair | Fuzzles"
"磨损 - （循环）","Wearing - (Cycles)"
"天鹅绒 -（周期）","Velvet - (Cycles)"
"色散 | 全息 - （周期）","Dispersion | Holographic - (Cycles)"
"背面 | 内部 -（周期）","Backface | Inside - (Cycles)"
"发射强度","Emission Intensity"
"对比度","Contrast"
"色调","Hue"
"饱和度","Saturation"
"值","Value"
"色散 | 全息","Dispersion | Holographic"
"混合强度","Mix Intensity"
"色散 | 全息 - 强度","Dispersion | Holographic - Intensity"
"IOR","IOR"
"全局正常","Global Normal"
"天鹅绒","Velvet"
"西格玛","Sigma"
"混合天鹅绒","Mix Velvet"
"背面 | 内部","Backface | Inside"
"次表面 | 菲涅尔光泽 | 透射率","Sub-Surface | Sheen- Fresnel | Transmission"
"次表面","Sub-Surface"
"重量","Weight"
"各向异性","Ansiotropic"
"菲涅尔","Fresnel"
"透射","Transmission"
"细节","Detail"
"噪声","Noise"
"分布","Distrotion"
"撕裂强度","Tear Intensity"
"程序设置","Procedural Settings"
"纹理绘制与程序混合","Mix Texture Paint with Procedural"
"撕裂比例","Tear Scale"
"撕裂细节","Tear Detail"
"正常撕裂","Tear Normal"
"纤维强度","Fiber Intensity"
"纤维刻度","Fiber Scale"
"纤维强度","Fringle Intensity"
"纤维变形","Fiber Distortion"
"撕裂颜色","Tearing Color"
"撕裂对比度斜坡","Tearing Contrast Ramp"
"预览模腔","Preview Cavity"
"烤腔掩膜调整","Bake Cavity Mask Adjustment"
"磨损强度","Wear Intensity"
"正常强度","Normal Intensity"
"磨损混合纹理","Wear Mix Texture"
"缩放","Scaling"
"创建头发绒毛","Create Hair Fuzzles"
"收集","Collection"
"材质","Material"
"视口 | 渲染","Viewport | Render"
"全局缩放","Global Scale"
"1. 谜题","1. Fuzzle"
"2. 渲染","2. Fuzzle"
"3. 益智","3. Fuzzle"
"最小刻度","Min Scale"
"最大刻度","Max Scale"
"密度","Density"
"全球密度乘数","Global Density Multiplier"
"1. 种子","1. Seed"
"2. 种子","2. Seed"
"3. 种子","3. Seed"
"曲线厚度","Curve Thickness"
"填充盖帽","Fill Caps"
"根部","Root"
"尖端","Tip"
"曲线旋转","Curve Rotations"
"种子","Seed"
"X、Y、Z","X, Y, Z"
"平滑度","Smoothness"
"随机","Random"
"基底作为掩模","Base as Mask"
"粗糙度 | 金属","Roughness | Metallic"
"与粗糙度混合","Mix to Roughness"
"金属","Metallic"
"变换 | 旋转 | 缩放 ","Transform | Rotation | Scale "
"基底","Base"
"X 缩放","X-Scale"
"Y 比例","Y-Scale"
"X 位置","X-Pos."
"Y-Pos.","Y-Pos."
"微型","Micro"
"° ","° "
"叠加","Overlay"
"循环位移","Cycles Displacement"
"请添加次表面修改器","Please add Subsurface modifier"
"位移设置","Setup for Displacement"
"位移强度","Displacement Intensity"
"视口密度","Viewport Density"
"渲染密度","Render Density"
"叠加混合强度","Overlay Mix Intensity"
"法线设置","Normal Settings"
"自定义法线贴图纹理","Custom Normal Map Texture"
"自定义比例","Custom Scale"
"自定义强度","Custom Intensity"
"微法线","Micro Normal"
"基本法线","Base Normal"
"基底法线作为微法线的遮罩","Base as Mask for Micro"
"叠加法线","Overlay Normal"
"附加法线","Additional Normal"
"粗糙度 | 金属效果 | 镜面效果","Roughness | Metallic | Specular"
"自定义粗糙度纹理","Custom Roughness Texture"
"混合纹理","Mix Texture"
"混合粗糙度","Blend Roughness"
"混合基本纹理","Mix Base Texture"
"镜面","Specular"
"镜面反射","Specular IOR"
"旋转","Rotation"
"镜面色调","Specular Tint"
"透明涂层","Clear Coat"
"透明涂层 | 强度","Clear Coat | Intensity"
"透明涂层 | 粗糙度","Clear Coat | Roughness"
"透明涂层 | IOR","Clear Coat | IOR"
"天鹅绒已激活！要获得正确的渲染效果，请关闭 Velvet。","Velvet is activated! For correct rendering, please turn off Velvet."
"天鹅绒可能会影响渲染效果，并可能错误地表示跨度！","Velvet can influence the rendering and possibly represent transperency incorrectly!"
"透明度","Transparency"
"混合底色到 Alpha","Mix Base to Alpha"
"阿尔法颜色斜坡","Alpha Color Ramp"
"使用纹理颜色","Use Texture Color"
"模糊","Blur"
"色彩斜坡","Color Ramp"
"色调 Sat Val","Hue Sat Val"
"微色斜坡","Micro Color Ramp"
"混合至基色","Mix to Base"
"叠加色阶","Overlay Color Ramp"
