"对称网格，包括其自定义法线","Symmetrize a mesh incl. its custom normals"
"弹出","Flick"
"轴","Axis"
"方向","Direction"
"部分","Partial"
"移除","Remove"
"自定义正常镜像方法","Custom Normal Mirror Method"
"修复中心接缝","Fix Center Seam"
"修复中心方法","Fix Center Method"
"清除中心碎片","Clear Center Sharps"
"已选择","Selected"
"自定义正常配对方法","Custom Normal Pairing Method"
"MACHIN3：转角","MACHIN3: Turn Corner"
"在 3 个倒角器交汇处转角，重定向倒角流","Redirect Chamfer Flow by turning a corner where 3 Chamfers meet"
"设置倒角","Set Sharps"
"设置坡口重量","Set Bevel Weights"
"重量","Weight"
"机器 3：取消倒角","MACHIN3: Unbevel"
"通过依次使用取消熔合 + 取消倒角，从倒角重建硬边","Reconstruct hard edge from Bevel by using Unfuse + Unchamfer in sequence"
"滑动","Slide"
"MACHIN3：取消倒角","MACHIN3: Unchamfer"
"从倒角重建硬边","Reconstruct hard edge from Chamfer"
"机器 3：取消倒角","MACHIN3: Unf*ck"
"沿贝塞尔对齐非循环边缘环","Align non-cyclic edge loop along bezier"
"宽度 2","Width 2"
"宽度 2","Width Linked"
"张力 2","Tension 2"
"张力链接","Tension Linked"
"传播","Propagate"
"渐变","Fade"
"高级模式","Advanced Mode"
"链接","Linked"
"MACHIN3：解除保险丝","MACHIN3: Unfuse"
"从圆角/倒角重建倒角","Reconstruct Chamfer from Fillet/rounded Bevel"
"MACHIN3：验证插头","MACHIN3: Validate Plug"
"验证和调试 Plug 资产","Validate and Debug a Plug Asset"
"隐藏变形器和遮蔽器及其他","Hide Deformer and Occluder and Others"
"生成新的 UUID","Generate new UUID"
"基本","Basic"
"句柄：%s","Handle: %s"
"句柄包含 N 个多边形！","Handle contains N-Gons!"
"手柄多边形已翻转！","Handle polygons are flipped!"
"未找到句柄！","No Handle found!"
"找到多个句柄！","Multiple Handles found!"
"  - %s","  • %s"
"插头：%s","Plug: %s"
"  - 类型： %s","  • Type: %s"
"未找到插头网格！","No Plug Mesh found!"
"找到多个插头网格！","Multiple Plug Meshes found!"
"子集： %s","Subset: %s"
"  - 力变形： %s ","  • Force Deform: %s "
"多个子集：","Multiple Subsets:"
"多个子集","Multiple Subsets"
"确保它们不是","Make sure they aren"
"    - 力变形： %s ","    • Force Deform: %s "
"变形器： %s","Deformer: %s"
"  - 使用变形器： %s","  • Use Deformer: %s"
"发现多个变形器！","Multiple Deformers found!"
"遮罩器： %s","Occluder: %s"
"发现多个遮挡器！","Multiple Occluders found!"
"高级","Advanced"
"修改器： %s","Modifier: %s"
"多个修改器：","Multiple Modifiers:"
"清空： %s","Empty: %s"
"多个清空：","Multiple Empties:"
"找到空值，但没有 ARRAY 或 HOOK 修饰符！","Empty found, but no ARRAY or HOOK modifiers present!"
"多个清空","Multiple Empties"
"找到空值，但没有 ARRAY 或 HOOK 修饰符！","Empties found, but no ARRAY or HOOK modifiers present!"
"其他：%s","Other: %s"
"多个其他对象：","Multiple Others:"
"找到其他对象，但没有 ARRAY 修饰符！这是什么？","Other object found, but no ARRAY modifiers present! What is it?"
"发现其他对象，但没有 ARRAY 修饰符！它们是什么？","Other objects found, but no ARRAY modifiers present! What are they?"
"额外的","Extra"
"UUID: %s","UUID: %s"
"多个 UUID","Multiple UUIDs"
"创建者：%s","Creator: %s"
"多个创建者","Multiple Creators"
"操作","Actions"
"楔形","Wedge"
"定义楔形区域","Define Wedge Area"
"定义楔形深度","Define Wedge Depth"
"翻转楔形方向","Flip Wedge Direction"
"机械3：楔形","MACHIN3: Wedge"
"从边缘选择创建楔形","Create Wedge from Edge Selection"
"平面楔形四边形","Planar Wedge Quad"
"深度数量","Depth Amount"
"滑动量","Slide Amount"
"边缘索引","Edge Index"
"MACHIN3：绘制插头","MACHIN3: Draw Plug"
"时间 (s)","Time (s)"
"MACHIN3：绘制真实镜像","MACHIN3: Draw RealMirror"
"MACHIN3：绘制对称图","MACHIN3: Draw Symmetrize"
"MACHIN3：绘制转移存储区","MACHIN3: Draw Transferred Stashes"
"MACHIN3：循环工具圈","MACHIN3: LoopTools Circle"
"循环工具","LoopTools"
"影响","Influence"
"工具的作用力","Force of the tool"
"压扁","Flatten"
"压扁圆，而不是将其投影到网格上","Flatten the circle, instead of projecting it on the mesh"
"规则","Regular"
"沿圆以恒定距离分布顶点","Distribute vertices at constant distances along the circle"
"半径","Radius"
"强制设置自定义半径","Force a custom radius"
"自定义圆的半径","Custom radius for circle"
"锁定 X","Lock X"
"锁定 X 坐标的编辑","Lock editing of the x-coordinate"
"锁定 Y","Lock Y"
"锁定 Y 坐标的编辑","Lock editing of the y-coordinate"
"锁定 Z","Lock Z"
"锁定 Z 坐标的编辑","Lock editing of the z-coordinate"
"固定中点","Fix Midpoint"
"MACHIN3：循环工具 放松","MACHIN3: LoopTools Relax"
"放松循环的次数","Number of times the loop is relaxed"
"输入","Input"
"被放松的循环","Loops that are relaxed"
"插值","Interpolation"
"用于插值的算法","Algorithm used for interpolation"
"沿循环以恒定距离分布顶点","Distribute vertices at constant distances along the loop"
"MESHmachine %s","MESHmachine %s"
"INVOKE_DEFAULT","INVOKE_DEFAULT"
"新版本可用！","A new version is available!"
"插件工具","Plug Utils"
"查看储量","View Stashes"
"转储","Transfer Stashes"
"查看孤存","View Orphan Stashes"
"真实镜像","Real Mirror"
"应用布尔","Apply Booleans"
"复制布尔","Duplicate Booleans"
"使其唯一","Make Unique"
"EXEC_DEFAULT","EXEC_DEFAULT"
"(X) 删除","(X) Delete"
"调试","Debug"
"保险丝","Fuse"
"(W) 更改宽度","(W) Change Width"
"(E) 压平","(E) Flatten"
"(D) 取消保险丝","(D) Unfuse"
"(R) 拒绝","(R) Refuse"
"(C) 倒角","(C) Unchamfer"
"(B) 取消坡口","(B) Unbevel"
"转角","Turn Corner"
"四角","Quad Corner"
"循环","Loops"
"布尔清理","Boolean Cleanup"
"倒角","Chamfer"
"偏移切割","Offset Cut"
"存储","Stash it"
"成型","Conform"
"规范","Normals"
"选择","Select"
"圆","Circle"
"放松","Relax"
"VIEW3D_MT_edit_mesh_delete","VIEW3D_MT_edit_mesh_delete"
"(Y) 分割","(Y) Split"
"调试","Debug Whatever"
"长度","Length"
"绘制调试","Draw Debug"
"调试 HUD","debug HUD"
"标记循环","Mark Loop"
"清除循环","Clear Loop"
"拉直","Straighten"
"传输","Transfer"
"X","X"
"Y","Y"
"Z","Z"
"锁定","LOCKED"
"创建插件","Create Plug"
"将插件添加到库","Add Plug to Library"
"设置插件道具","Set Plug Props"
"清除插件道具","Clear Plug Props"
"验证插件","Validate Plug"
"LS 选择","LSelect"
"SS 选择","SSelect"
"VS 选择","VSelect"
"插头对齐","Plug Align"
"扫频","Sweep Stashes"
"MESHmachine 帮助","MESHmachine Help"
"帮助","Help"
"文档","Documentation"
"本地","Local"
"在线","Online"
"支持","Support"
"示例","Examples"
"当前文件未保存！","Your current file is not saved!"
"未保存的更改将丢失、","Unsaved changes will be lost,"
"未保存的更改将丢失。","if you load the following example."
"已插入","Plugged"
"插件资源","Plug Resources"
"插件包","Plug Packs"
"讨论","Discuss"
"关注开发","Follow Development"
"微博","Twitter"
"@machin3io","@machin3io"
#MESHmachine
"MACHIN3：调用 MESHmachine 菜单","MACHIN3: Call MESHmachine Menu"
"MACHIN3_MT_%s","MACHIN3_MT_%s"
"MACHIN3：获取 MESHmachine 支持","MACHIN3: Get MESHmachine Support"
"为支持请求生成日志文件和说明。","Generate Log Files and Instructions for a Support Request."
"MACHIN3: 移动插件库","MACHIN3: Move Plug Library"
"这将控制 MESHmachine 插件库子菜单中的位置。","Move library up or down.\nThis controls the position in the MESHmachine Plug Libraries submenu.\nSave prefs to remember"
"MACHIN3: 清除插件库","MACHIN3: Clear Plug Libraries"
"清除库预置，将它们重置为原始状态。","Clear library prefs, resets them into their original state.\nNo plugs will be lost!\nSave prefs and restart Blender to complete the process"
"MACHIN3: 重新加载插件库","MACHIN3: Reload Plug Libraries"
"重新加载所有库。传播强制锁定设置。","Reload all libraries. Propagates forced lock settings.\nSave prefs to complete the process"
"机械3：添加插件库","MACHIN3: Add Plug Library"
"添加一个新的空库","Add a new empty library"
"MACHIN3：打开插件库","MACHIN3: Open Plug Library"
"在文件浏览器中打开选定的库","Open selected library in file browser"
"重命名插件库","Rename Plug Library"
"重命名选定库","Rename selected library"
"新名称","New Name"
"旧名称：","Old Name:"
"新名称","New Name:"
"删除插件库","Remove Plug Library"
"删除选定的插件库及其所有插件","Remove selected plug library and all its plugs"
"删除插件库 ","This removes the plug library "
"确定吗？无法撤销！","Are you sure? This cannot be undone!"
"MACHIN3：删除储藏库","MACHIN3: Remove Stash"
"储藏索引","Stash Index"
"MACHIN3：交换储藏库","MACHIN3: Swap Stash"
"MACHIN3：清理储藏库","MACHIN3: Sweep Stashes"
"扫除因添加其他混合文件中的对象而变得可见的储藏对象","Sweep up stash objects, that became visible aber appending objects from other blend files"
"真实镜像","RealMirror"
"RM.原始文件","RM.Originals"
"RM.镜像","RM.Mirrored"
"插头","Plugs"
"收缩包装","Shrinkwrap"
"变形器 变形","Deformer Deform"
"插头变形","Plug Deform"
"子集变形","Subset Deform"
"收缩包装","Shrink Wrap"
"容器","container"
"子曲面","Subsurf"
"塞子","plug"
"边界","border"
"边界","boundary"
"正常转移","normal_transfer"
"MACHIN3_%s_%s","MACHIN3_%s_%s"
"用户插件库","User Plug Libraries"
"用户插件库索引","User Plug Library Index"
"VERTS","VERTS"
"保持边界","FACES_KEEP_BOUNDARY"
"边缘","EDGES"
