检查所有选定岛屿之间是否有重叠的 UV 岛屿。警告：此操作在每个岛屿基础上工作（报告两个不同的 UV 岛屿是否重叠）- 它不会报告属于同一岛屿的两个重叠的 UV 面。 ,Check for overlapping UV islands among all selected islands. WARNING: this operation works on a per-island basis (reports whether two distinct UV islands overlap each other) - it will NOT report two overlapping UV faces belonging to the same island
以逗号分隔的额外参数列表，这些参数将在两个基本参数（上下文，组名）之后传递给脚本函数。 ,"Comma-separated list of additional arguments which will passed to the script function after two base arguments (context, group_name)"
使用当前选定的自动分组方法创建或扩展手动分组方案 ,Create or extend a manual grouping scheme using the currently selected automatic grouping method
自定义目标框 ,Custom Target Box
调试 ,Debug
调试选项： ,Debug options:
取消选择 ,Deselect
确定给定的脚本集合是否将被执行 ,Determines whether the given script collection will be executed
确定脚本是否将被执行 ,Determines whether the script will be executed
方向 X ,Direction X
方向 Y ,Direction Y
在将分组应用于新方案时，不要将面分配到默认组 ,Do not assign faces to the default group when applying grouping to a new scheme
在编辑器中编辑方案 ,Edit Scheme In Editor
编辑方案目标框 ,Edit Scheme Target Boxes
编辑目标框 ,Edit Target Box
在编辑器中编辑该方案 ,Edit the scheme in the Editor
全局启用像素边距 ,Enable Pixel Margin globally
已启用 ,enabled
启用 ,Enabled
引擎状态： ,Engine status:
展开面板,Exapnd Panel
执行每个分组方案中定义的组的脚本 ,Execute the script per every group defined in a grouping scheme
展开/隐藏面板 ,Expand/hide the panel
已展开 ,expanded
专家选项： ,Expert options:
文件路径 ,File Path
导入文件时使用的文件路径 ,Filepath used for importing the file
完成框编辑 ,Finish Box Editing
从所有未选中的岛屿中选择与至少一个当前选定岛屿形状相似的所有岛屿。有关相似性检测的更多信息，请点击帮助按钮 ,"From all unselected islands, selects all islands which have similar shape to at least one island which is currently selected. For more info regarding similarity detection click the help button"
功能 ,Function
功能参数 ,Function Arguments
函数名称 ,Function Name
一般选项： ,General options:
组 - 覆盖全局选项 ,Group - Override Global Options
按相似性对所有选中的岛屿进行分组，并将生成的组保存到分组方案中 ,Group all selected islands by similarity and save generated groups in a grouping scheme
按相似性分组 ,Group By Similarity
组号 ,Group Number
组选项： ,Group options:
目标框组 ,Group Target Boxes
目标框组：（补充组的目标框无法编辑） ,Group Target Boxes: (target boxes of the complementary group cannot be edited)
分组编辑器 ,Grouping Editor
分组编辑器 ,GROUPING EDITOR
分组选项： ,Grouping options:
分组方案预设 ,Grouping Scheme Presets
分组方案 ,Grouping Schemes
帮助 ,HELP
启发式搜索 ,Heuristic Search
提示 / 帮助 ,Hints / Help
调用默认值 ,INVOKE_DEFAULT
岛屿分组 ,Island Grouping
岛屿旋转步长 ,Island Rotation Step
框内的岛屿： ,Islands inside the box:
迭代次数： ,Iteration count: 
上一次操作统计： ,Last operation statistics:
从文件加载所有打包选项 ,Load all packer options from a file
从文件加载所有打包偏好设置 ,Load all packer preferences from a file
从预设加载框 ,Load Box From Preset
从文件加载分组方案 ,Load Grouping Scheme from a file
加载方案 ,Load Scheme
从预设文件加载目标框坐标 ,Load target box coordinates from a preset file
锁定组,Lock Groups
锁定重叠 ,Lock Overlapping
测量面积 ,Measure Area
测量选定 UV 岛屿的面积 ,Measure area of selected UV islands
系统地将重叠的岛屿移动到相邻的瓦片（+X 轴方向），以便在操作完成后没有选定的岛屿重叠 ,"Methodically move overlapping islands to adjacent tiles (in the +X axis direction), so that no selected islands are overlapping each other after the operation is done"
最小组大小 ,Minimum Group Size
模式 ID ,mode_id
模式 ,Modes
移动 ,Move
将目标框移动到相邻的瓦片 ,Move a target box to an adjacent tile
移动目标框 ,Move Target Box
在列表中上下移动活动框 ,Move the active box up/down in the list
在列表中上下移动活动组 ,Move the active group up/down in the list
在列表中上下移动活动脚本 ,Move the active script up/down in the list
将框移动到相邻的瓦片： ,Move the box to an adjacent tile:
名称 ,Name
名称 ,name
要执行的文本编辑器中脚本的名称 ,Name of the script in the Text Editor to be executed
名称： ,Name:
新分组方案 ,New Grouping Scheme
新项目,New Item
新方案名称： ,New Scheme Name:
当前选定模式下没有可用的组选项 ,No group options available the for currently selected modes
在 blend 文件中未找到脚本。请在文本编辑器中添加一个脚本 ,No script found in the blend file. Add a script in the Text Editor
非正方形打包 ,Non-Square Packing
归一化比例 ,Normalize Scale
打开预设 ,Open Preset
选项预设 ,Option Presets
定向 UV ,Orient UVs
将 UV 定向到 3D 空间 ,Orient UVs To 3D Space
其他选项：,Other Options:
其他工具 ,OTHER TOOLS
其他工具 ,Other Utilities
重叠检查 ,Overlap Check
覆盖全局选项 ,Override Global Options
打包 ,Pack
打包选定的 UV 岛屿 ,Pack selected UV islands
打包 ,PACKING
打包 ,Packing
打包设备：,Packing devices:
打包选项 ,Packing Options
打包选项： ,Packing Options:
参数提示： ,Parameter hints:
UVPM 引擎的路径： ,Path to the UVPM engine:
像素边距 ,Pixel Margin
像素边距： ,Pixel Margin:
要执行的脚本中的 Python 函数名称 ,Python function name in the script to be executed
移除 ,Remove
移除预设 ,Remove Preset
从方案中移除活动组 ,Remove the active group from the scheme
移除活动分组方案 ,Remove the active grouping scheme
移除活动脚本 ,Remove the active script
移除活动目标框 ,Remove the active target box
从磁盘中移除选定的预设 ,Remove the selected preset from the disk
从对象中移除 UVPM 数据 ,Remove UVPM Data From Objects
从选定对象中移除 UVPM 数据（UVPM 颜色属性） ,Remove UVPM data from selected objects (UVPM color attributes)
重置 ,Reset
重置所有 UVPM 参数为默认值 ,Reset all UVPM parameters to default values
重置组 ,Reset Groups
重置岛屿参数 ,Reset Island Parameter
重置选定岛屿的组分配 ,Reset the group assignment for the selected islands
将选定岛屿的岛屿参数重置为默认值 ,Reset the island parameter to the default value for the selected islands
重置为默认值 ,Reset To Defaults
旋转每个选定的 UV 岛屿，使得结果映射将给定的 3D 轴转换为给定的 UV 轴。点击帮助按钮获取更多信息 ,Rotate every selected UV island so that the resulting mapping transforms a given 3D axis to a given UV axis. Click the help button for more info
保存 ,Save
保存所有打包器选项到文件 ,Save all packer options to a file
保存所有打包器偏好设置到文件 ,Save all packer preferences to a file
保存 Blender 偏好设置 ,Save Blender Preferences
保存 Blender 偏好设置。请注意，它将保存所有 Blender 偏好设置，而不仅仅是与 UVPackmaster 相关的设置 ,"Save Blender preferences. Note it will save all Blender preferences, not only UVPackmaster-related"
保存偏好设置 ,Save Preferences
保存预设 ,Save Preset
保存方案 ,Save Scheme
将活动分组方案保存到文件 ,Save the active grouping scheme to a file
方案组 ,Scheme Groups
方案选项： ,Scheme options:
脚本 ,Script
脚本名称未设置 ,Script name not set
在混合文件中未找到脚本 ,Script not found in the blend file
脚本选项： ,Script options:
脚本编写 ,Scripting
脚本编写已启用 ,Scripting Enabled
选择 ,Select
选择/取消选择所有分配给活动组的岛屿 ,Select / deselect all islands which are assigned to the active group
选择/取消选择所有分配给由此确定的组的岛屿 ,Select / deselect all islands which are assigned to the group determined by the 
选择一个分组方案： ,Select a grouping scheme:
选择活动模式 ,Select active mode
选择所有组 ,Select All Groups
选择分配给任何组的所有岛屿 ,Select all islands which are assigned to any group
选择分配给组的岛屿 ,Select Islands Assigned To Group
选择目标组中的岛屿： ,Select islands assigned to the group:
选择框中的岛屿 ,Select Islands In Box
选择模式 ,Select Mode
选择多面板 ,Select Multi Panel
选择相似 ,Select Similar
选择/取消选择活动框中的岛屿 ,Select/deselect islands in the active box
已选 ,selected
设置 ,Set
设置 UVPM 引擎的路径 ,Set a path to the UVPM engine
将目标框设置为 UDIM 瓦片，如此定义 ,Set a target box to a UDIM tile as defined by the 
设置框为瓦片,Set Box To Tile
设置引擎路径 ,Set Engine Path
设置岛屿参数 ,Set Island Parameter
设置旋转步长 ,Set Rotation Step
将旋转步长设置为建议的值之一 ,Set Rotation Step to one of the suggested values
设置字符串 ,Set String
设置纹理大小 ,Set Texture Size
将纹理大小设置为建议的值之一 ,Set Texture Size to one of the suggested values
显示 ,Show
显示弹出窗口 ,Show a popup
显示专家选项 ,Show Expert Options
显示组分配 ,Show Group Assignment
显示所选岛屿分配的组编号 ,Show group numbers the selected islands are assigned to
显示帮助 ,Show Help
显示当前选定模式的帮助 ,Show help for the currently selected mode
显示给定功能的帮助 ,Show help for the given functionality
显示 UVPackmaster 设置的帮助 ,Show help for UVPackmaster setup
显示岛屿参数 ,Show Island Parameter
显示分配给所选岛屿的岛屿参数值 ,Show island parameter values assigned to the selected islands
显示模式帮助 ,Show Mode Help
显示所选岛屿分配的所有组的名称 ,Show the names of all groups the selected islands are assigned to
相似选项 ,Similarity Options
跳过默认组 ,Skip Default Group
拆分重叠 ,Split Overlapping
拆分重叠的岛屿 ,Split Overlapping Islands
堆叠组 ,Stack Groups
统计 ,STATISTICS
统计信息 ,Statistics
该操作将覆盖已经存在于 blend 文件中的分组方案： ,The operation is going to overwrite a grouping scheme already present in the blend file:
瓦片设置 ,Tile Setup
提示：按 Shift 键可将框与选定的岛屿一起移动 ,TIP: press with Shift to move the box together with selected islands inside
以启用覆盖 ,to enable overriding
总打包时间： ,Total packing time: 
跟踪组 ,Track Groups
用户界面选项： ,UI options:
撤销执行的调整 ,Undo adjustment performed by the 
撤销岛屿拆分 ,Undo Island Split
撤销岛屿调整 ,Undo Islands Adjustment
撤销最后一次岛屿拆分操作 - 将所有选定的岛屿移动到拆分之前的原始位置。警告：该操作仅处理当前选定的岛屿，因此要将岛屿移动到其原始位置，您必须确保在执行撤销操作时选定该岛屿 ,"Undo the last island split operation - move all selected islands to their original locations before split. WARNING: the operation only process currently selected islands so in order to move an island to its original location, you have to make sure the island is selected when an Undo operation is run"
取消设置组 ,Unset Groups
取消所选岛屿的组分配（这些岛屿将不再属于任何组） ,Unset the group assignment for the selected islands (the islands will not belong to any group)
使用分组方案来定义组 ,Use a grouping scheme to define groups
使用分组方案 ,Use Grouping Scheme
工具 ,UTILITIES
工具 ,Utilities
值 ,Value
警告 ,WARNING
警告：在 blend 文件中未找到分组方案。 ,WARNING: no grouping scheme in the blend file found.
警告：操作将覆盖现有方案中的所有组。,WARNING: operation will overwrite all groups in the existing scheme.
