"开启时仅显示头部关节","Show only head joints when on"
"尾巴","Tail"
"开启时仅显示尾部关节","Show only tail joints when on"
"我知道","IK"
"启用时仅显示反向运动的关节","Show only joints for Inverted Kinematics when on"
"_H_","_H_"
"如果选中，则显示名称中的所有 _H_","If selected, shows all _H_ in name"
"_T_","_T_"
"如果选中，则显示名称中的所有_T_","If selected, shows all _T_ in name"
"正确的","Right"
"如果选中，则显示名称中的所有 _R_（右）","If selected, shows all _R_ (Right) in name"
"左边","Left"
"如果选中，则显示名称中的所有 _L_（左）","If selected, shows all _L_ (Left) in name"
"其他过滤器（可有多个）","Other filters (more than one is possible)"
"mbastlab_displ_texture","mbastlab_displ_texture"
"mbastlab_subdvision","mbastlab_subdvision"
"上腿长度","upperleg_length"
"臀部深度Y","buttock_depth_Y"
"臀部宽度 X","buttock_width_X"
"腕围","wrist_girth"
"上臂腋窝围","upperarm_axillary_girth"
"小腿长度","lowerleg_length"
"小腿下围","lowerleg_bottom_girth"
"头部高度Z","head_height_Z"
"英尺长度","feet_length"
"小腿小腿围","lowerleg_calf_girth"
"脚跟宽度","feet_heel_width"
"躯干高度Z","torso_height_Z"
"上腿上围","upperleg_top_girth"
"肩宽","shoulders_width"
"英尺高度Z","feet_height_Z"
"腰围","waist_girth"
"肘周长","elbow_girth"
"头部宽度 X","head_width_X"
"胸部深度 Y","chest_depth_Y"
"颈围","neck_girth"
"前臂长度","forearm_length"
"头长","head_length"
"臀部高度Z","buttock_height_Z"
"手的长度","hands_length"
"手的宽度","hands_width"
"胸围","chest_girth"
"上臂长度","upperarm_length"
"英尺宽度","feet_width"
"身高Z","body_height_Z"
"颈部高度 Z","neck_height_Z"
"上腿下围","upperleg_bottom_girth"
"臀围","buttock_girth"
"胸宽 X","chest_width_X"
"恢复上次保存","Recover last save"
"light_key","light_key"
"light_backlight","light_backlight"
"光填充","light_fill"
"审查者","censors"
"使用遮罩遮住生殖器和乳房","Use censors to cover genitals and breasts"
"mbastlab_proxy_smooth_modifier","mbastlab_proxy_smooth_modifier"
"mbastlab_mask_modifier","mbastlab_mask_modifier"
"mbastlab_mask_","mbastlab_mask_"
"合身","Fitted"
"mbastlab_armature","mbastlab_armature"
"MBLab_skeleton_base_fk","MBLab_skeleton_base_fk"
"MBLab_skeleton_base_ik","MBLab_skeleton_base_ik"
"MBLab_skeleton_muscle_fk","MBLab_skeleton_muscle_fk"
"MBLab_skeleton_muscle_ik","MBLab_skeleton_muscle_ik"
"表达式","Expressions"
"变形类别","Morphing categories"
"表达式子类别","Expressions sub-categories"
"休息姿势","Rest pose"
"男性姿势","Male pose"
"女性姿势","Female pose"
"类型","Types"
"表型","Phenotype"
"库文件夹","Library folder"
"包含资产混合文件的文件夹","Folder with assets blend files"
"特点","Character"
"代理人","Proxy"
"字首","Prefix"
"最终模型、骨架、材质名称前缀，若无则自动生成","The prefix of names for finalized model, skeleton and materials. If none, it will be generated automatically"
"调整腐烂 X","Tweak rot X"
"调整腐烂 Y","Tweak rot Y"
"调整腐烂 Z","Tweak rot Z"
"抵消","Offset"
"影响","Influence"
"代理顶点紧跟身体表面的最大距离阈值","Maximum distance threshold for proxy vertices to closely follow the body surface"
"先进的","Advanced"
"使用高级选项","Use advanced options"
"反向安装","Reversed fitting"
"将角色网格重新调整为基础网格，作为将角色特定项转换为通用代理的一步","Refit the mesh from the character to the base mesh, as a step in converting a character-specific item to a generic proxy"
"使用所有面","Use all faces"
"使用所有基础网格面进行紧密贴合，包括嘴巴内部等","Use all base mesh faces for close fitting, including insides of the mouth etc"
"禁用平滑","Disable smoothing"
"禁用对拟合结果应用额外的平滑处理","Disable additional smoothing applied to the fitting results"
"使用反向运动学","Use Inverse Kinematic"
"使用逆运动骨架","Use inverse kinematic armature"
"使用基本肌肉","Use basic muscles"
"使用基本的肌肉骨架","Use basic muscle armature"
"删除修饰符","Remove modifiers"
"如果选中，除了电枢（位移、细分、校正平滑等）之外，所有修改器都将被删除","If checked, all the modifiers will be removed, except the armature (displacement, subdivision, corrective smooth, etc)"
"使用 Cycles 引擎","Use Cycles engine"
"这是使用皮肤编辑器和着色器所必需的（强烈推荐）","This is needed in order to use the skin editor and shaders (highly recommended)"
"使用EEVEE引擎","Use EEVEE engine"
"这是使用皮肤编辑器和着色器所必需的","This is needed in order to use the skin editor and shaders"
"使用人像摄影室灯光","Use portrait studio lights"
"添加一组针对人像优化的灯光。在皮肤设计时很有用（推荐）","Add a set of lights optimized for portrait. Useful during the design of skin (recommended)"
"测量","Measurements"
"显示度量控制","Show measures controls"
"筛选","Filter"
"过滤要显示的度量","Filter the measures to show"
"过滤要显示的表达式","Filter the expressions to show"
"与当前混合","Mix with current"
"混合模板","Mix templates"
"选择","Select"
"项目","Project"
"资产模型","Assets model"
"将权重从主体转移到代理（替换现有的）","Transfer weights from body to proxy (replace existing)"
"如果代理已经装配了重量，它们将被从角色身体投射的重量替换","If the proxy has already rigging weights, they will be replaced with the weights projected from the character body"
"保存图像和备份角色","Save images and backup character"
"保存皮肤着色器中的所有图像并以 json 格式备份角色","Save all images from the skin shader and backup the character in json format"
"英寸","Inch"
"使用英寸而不是厘米","Use inch instead of cm"
"包括比例","Include proportions"
"在导出的角色文件中包含比例","Include proportions in the exported character file"
"包括材料","Include materials"
"在导出的角色文件中包括材质","Include materials in the exported character file"
"导入导出图像","Import-export images"
"显示用于导入和导出纹理图像的控件","Show controls to import and export texture images"
"添加遮罩 vertgroup","Add mask vertgroup"
"创建一个新的 vertgroup 并使用它来作为代理下的主体的掩码。","Create a new vertgroup and use it as mask the body under proxy."
"大量的","Mass"
"保留当前相对质量百分比","Preserve the current relative mass percentage"
"高度","Height"
"保留当前字符高度","Preserve the current character height"
"语气","Tone"
"保留当前相对音调百分比","Preserve the current relative tone percentage"
"幻想","Fantasy"
"保留当前幻想形态的数量","Preserve the current amount of fantasy morphs"
"身体","Body"
"保留身体特征","Preserve the body features"
"脸","Face"
"保留面部特征，但不保留头部形状","Preserve the face features, but not the head shape"
"保留特征，例如同一家庭的成员","Preserve characteristic traits, like people that are members of the same family"
"使用固定的音调和质量值","Use fixed tone and mass values"
"使用滑块 UI 启用质量和音调的固定值设置","Enable the setting of fixed values for mass and tone using a slider UI"
"身体质量","Body mass"
"保留当前角色体重","Preserve the current character body mass"
"身体色调","Body tone"
"保留当前角色身体色调","Preserve the current character body tone"
"光谱","Spectrum"
"最小/最大","min/max"
"民族","Ethnic group"
"覆盖民族。\n4 个字母，不含 f_ 或 m_。\n例如：af01\n留空则不覆盖","Overide the ethnic group.\n4 letters, without f_ or m_.\nExample : af01\nLet empty to not overide"
"额外名称","Extra name"
"通常它","Typically it"
"自动保存","Autosaves"
"每次按下最终保存按钮时都会进行增量保存。\n从 001 到 999\n注意：在会话之间返回到 001","Does an incremental save each time\n  the final save button is pressed.\nFrom 001 to 999\nCaution : returns to 001 between sessions"
"格式：ExplicitPartMorphed\n（无身体部位类别）","Format : ExplicitPartMorphed\n(Without body part category)"
"身体的一部分","Body part"
"引擎","Engine"
"进口FACS钻机","Import FACS Rig"
"颜色选择","Color Select"
"保存头发颜色","Save Hair Color"
"输入新发色的名称","Enter name for new hair color"
"身体测量","Body Measures"
"关闭详细信息面板","Close details panel"
"对象模式","objectmode"
"打开详细信息面板","Open details panel"
"公用事业","UTILITIES"
"关闭实用程序面板","Close utilities panel"
"打开实用程序面板","Open utilities panel"
"面部装备","FACE RIG"
"关闭面部装备面板","Close face rig panel"
"开放式钻机面板","Open face rig panel"
"面部表情","FACE EXPRESSIONS"
"关闭表情面板","Close expressions panel"
"打开表达式面板","Open expressions panel"
"随机数生成器","Random Generator"
"关闭随机生成器面板","Close random generator panel"
"打开随机生成器面板","Open random generator panel"
"存储基体顶点","Store base body vertices"
"!警告！无法撤消!!!","!WARNING! UNDO UNAVAILABLE!!!"
"快速保存wip","Quick save wip"
"名称和位置自动","Name and location are automatic"
"完成变形","Finalize the morph"
"完成变形，创建或打开变形文件，替换或添加新变形","Finalize the morph, create or open the morphs file, replace or append new morph"
"保存实际模型\","Save actual model\"
"将屏幕上显示的实际身体的所有顶点保存在文件中。","Save all vertices of the actual body shown on screen in a file."
"将所有顶点加载为基础模型","Load all vertices as a base model"
"将所有顶点加载为基础身体模型。","Load all vertices as a base body model."
"将所有顶点加载为雕刻模型","Load all vertices as a sculpted model"
"将所有顶点加载为雕刻的身体模型。","Load all vertices as a sculpted body model."
"自动建模工具","Automodelling Tools"
"关闭自动建模面板","Close automodelling panel"
"打开自动建模面板","Open automodelling panel"
"休息姿势","Rest Pose"
"关闭休息姿势面板","Close rest pose panel"
"打开休息姿势面板","Open rest pose panel"
"资产和头发","ASSETS AND HAIR"
"打开资源和头发面板","Open assets and hair panel"
"关闭资产和头发面板","Close assets and hair panel"
"姿势和动画","POSE AND ANIMATION"
"关闭姿势面板","Close pose panel"
"打开姿势面板","Open pose panel"
"皮肤编辑器","Skin Editor"
"关闭皮肤编辑面板","Close skin editor panel"
"打开皮肤编辑面板","Open skin editor panel"
"显示选项","Display Options"
"代理适配","PROXY FITTING"
"关闭代理面板","Close proxy panel"
"打开代理面板","Open proxy panel"
"文件工具","File Tools"
"关闭文件面板","Close file panel"
"打开文件面板","Open file panel"
"完成工具","Finalize Tools"
"关闭完成面板","Close finalize panel"
"打开完成面板","Open finalize panel"
"角色库","Character Library"
"关闭角色库面板","Close character library panel"
"打开角色库面板","Open character library panel"
"调整选定的骨骼","Adjust the Selected Bone"
"通过骨骼角度偏移来校正动画","Correct the animation with an offset to the bone angle"
"更新位移","Update displacement"
"使用位移修改器计算并应用皮肤细节","Calculate and apply the skin details using displace modifier"
"禁用细分预览","Disable subdivision preview"
"禁用细分修改器","Disable subdivision modifier"
"启用细分预览","Enable subdivision preview"
"启用细分预览（警告：它将减慢变形速度）","Enable subdivision preview (Warning: it will slow down the morphing)"
"禁用修正平滑","Disable corrective smooth"
"在视口中禁用校正平滑修改器","Disable corrective smooth modifier in viewport"
"启用修正平滑","Enable corrective smooth"
"在视口中启用校正平滑修改器","Enable corrective smooth modifier in viewport"
"禁用置换预览","Disable displacement preview"
"禁用位移修改器","Disable displacement modifier"
"启用置换预览","Enable displacement preview"
"启用位移预览（警告：它将减慢变形速度）","Enable displacement preview (Warning: it will slow down the morphing)"
"完成纹理并备份","Finalize with textures and backup"
"完成，保存所有纹理并转换shapekeys中的参数。警告：转换后，角色将无法再使用MB-Lab工具进行修改","Finalize, saving all the textures and converting the parameters in shapekeys. Warning: after the conversion the character will be no longer modifiable using MB-Lab tools"
"完成","Finalize"
"完成shapekeys中参数的转换。警告：转换后，角色将无法再使用MB-Lab工具进行修改","Finalize converting the parameters in shapekeys. Warning: after the conversion the character will be no longer modifiable using MB-Lab Tools"
"重置所有变形。","Reset all morphings."
"重置角色","Reset character"
"重置所有角色参数","Reset all character parameters"
"重置表达式","Reset Expression"
"重置表达式","Reset the expression"
"插入关键帧","Insert Keyframe"
"在当前时间插入关键帧表达式","Insert a keyframe expression at the current time"
"重置当前选定类别的参数","Reset the parameters for the currently selected category"
"重置类别","Reset category"
"重置当前类别的参数","Reset the parameters for the current category"
"使用指定参数生成新角色","Generate a new character using the specified parameters"
"产生","Generate"
"根据参数生成一个新角色。","Generate a new character according the parameters."
"导出角色的位移纹理贴图","Export displacement texture map for the character"
"保存位移图","Save displacement map"
"导出角色的反照率纹理贴图","Export albedo texture maps for the character"
"保存反照率图","Save albedo map"
"导出角色的所有纹理贴图","Export all texture maps for the character"
"导出所有地图","Export all maps"
"导出角色的参数","Export parameters for the character"
"导出角色","Export character"
"出口措施","Export measures"
"导入角色参数","Import parameters for the character"
"导入角色","Import character"
"进口措施","Import measures"
"为角色导入反照率纹理贴图","Import albedo texture maps for the character"
"加载反照率图","Load albedo map"
"为角色导入位移纹理贴图","Import displacement texture maps for the character"
"荷载位移图","Load displacement map"
"适合代理","Fit Proxy"
"使选定的代理适合角色","Fit the selected proxy to the character"
"移除配件","Remove fitting"
"移除适配，以便可以修改代理，然后再次适配","Remove fitting, so the proxy can be modified and then fitted again"
"使角色符合尺寸","Fit the character to the measures"
"更新角色","Update character"
"汽车造型","Auto modelling"
"分析网格形式并返回逼真的人体","Analyze the mesh form and return a verisimilar human"
"平均自动建模","Averaged auto modelling"
"返回一个逼真的人类，并进行多次插值，使其最接近平均值","Return a verisimilar human with multiple interpolations that make it nearest to average"
"导出姿势","Export pose"
"保存自定义休息姿势","Save custom rest pose"
"加载自定义休息姿势","Load custom rest pose"
"保存姿势","Save pose"
"导入角色的 bvh 设置","Import bvh settings for the character"
"加载 BVH 骨骼配置","Load BVH Bone Config"
"导入包含 bvh 动画调整的 json 文件","Import the json file containing bvh animation adjustments"
"保存 BVH 骨骼配置","Save BVH Bone Config"
"将骨骼校正保存到本地 json 文件中","Save bone corrections into a local json file"
"加载姿势","Load pose"
"重置姿势","Reset pose"
"重置骨架骨骼的角度","Reset the angles of the armature bones"
"加载动画（bvh）","Load animation (bvh)"
"从 bvh 运动捕捉文件导入动画","Import the animation from a bvh motion capture file"
"创建面部装备","Create Face Rig"
"创建角色","Create the character"
"删除面装备","Delete Face Rig"
"删除角色","Delete the character"
"为角色添加人形旋转限制","Add Humanoid Rotation Limits to Character"
"人形旋转","Humanoid Rotations"
"删除角色的人形旋转限制","Delete Humanoid Rotation Limits for Character"
"删除人形旋转","Delete Humanoid Rotations"
"为角色添加头发","Add Hair to Character"
"粒子毛发","Particle Hair"
"从选定的多边形为角色添加头发","Add Hair to Character from Selected Polygons"
"头发来自选定","Hair from Selected"
"更改选定的头发颜色","Change Selected Hair Color"
"换颜色","Change Color"
"将头发颜色添加到预设","Add Hair Color to Presets"
"添加预设","Add Preset"
"从预设中删除头发颜色","Remove Hair Color from Presets"
"删除预设","Delete Preset"
"更换已去除的发色","Replace Removed Hair Color"
"撤消删除预设","Undo Delete Preset"
"添加曲线引导","Add Curve Guide"
"为头发添加曲线引导","Add curve guide to hair"
"添加头皮网格","Add scalp mesh"
"添加头皮网格","Add Scalp Mesh"
"从顶点组生成头发","Spawn hair from vertex groups"
"来自顶点组的头发","Hair from Vertex Groups"
"将头发烘烤定型","Bakes hair into shape"
"烘焙头发形状","Bake Hair Shape"
"头皮网","Scalp Mesh"
"顶点组到头发","Vertex Group to Hair"
"烘焙活性毛发颗粒","Bake Active Hair Particles"
"创建角色","Create character"
"创建上面选择的角色","Create the character selected above"
"导入模板","Import template"
"导入人形模板以供代理参考","Import the humanoid template for proxies reference"
"MB 实验室 {0}.{1}.{2}","MB-Lab {0}.{1}.{2}"
"开源人形机器人创造者","Open Source Humanoid Creator"
"创建选项","CREATION OPTIONS"
"后期创作工具","AFTER-CREATION TOOLS"
"面部装备","Face Rig"
"没有快递。shapekeys","No express. shapekeys"
"网格资产","Mesh Assets"
"为了调整资产，","To adapt the asset,"
"使用代理适配工具","use the proxy fitting tool"
"头发","Hair"
"选择角色和代理：","Select character & proxy :"
"字符无效。","Character not valid."
"可能的原因：","Possible reasons:"
"- 使用不同的实验室版本创建的角色","- Character created with a different lab version"
"- 通过自定义建模改变角色拓扑","- Character topology altered by custom modelling"
"- 字符拓扑通过修饰符（抽取器、子表面等）改变。","- Character topology altered by modifiers (decimator,subsurf, etc..)"
"代理和角色不能是同一对象","Proxy and character cannot be the same object"
"未找到字符","Character not found"
"未找到代理","Proxy not found"
"代理已准备好进行配置。","The proxy is ready for fitting."
"该代理似乎不是为所选角色设计的。","The proxy seems not designed for the selected character."
"请仅选择两个对象：人形和代理","Please select only two objects: humanoid and proxy"
"未选择有效的人形模板","No valid humanoid template selected"
"所选代理不是网格","Selected proxy is not a mesh"
"请选择实验室角色（不支持IK）","Please select the lab character (IK not supported)"
"选择代理参考","Choose a proxy reference"
"骨头腐烂。偏移","Bones rot. offset"
"角色造型","CHARACTER SHAPE"
"年龄：{0} 岁 质量：{1}% 音调：{2}%","Age : {0} yr.  Mass : {1}%  Tone : {2}% "
"提示：对于速度较慢的电脑，请在下面的显示选项中禁用细分","Tip: for slow PC, disable the subdivision in Display Options below"
"角色设定","CHARACTER SET-UP"
"人物库","Characters library"
"保存：","Preserve:"
"此角色无法进行自动建模","Automodelling not available for this character"
"角色设计","CHARACTER DESIGN"
"参数","PARAMETERS"
"方面","DIMENSIONS"
"实验性功能","Experimental feature"
"高度：{0}英尺{1}英寸（{2}英寸）","Height: {0}ft {1}in ({2}in)"
"高度：{0} 厘米","Height: {0} cm"
"重置","RESET"
"静止姿势不适用于 IK 骨架","Rest poses are not available for IK armatures"
"皮肤编辑器需要 Cycles 或 EEVEE","Skin editor requires Cycles or EEVEE"
"启用位移预览以查看更新","Enable Displacement Preview to view updates"
"其他的","OTHERS"
"子预览非常耗费 CPU","Subd. preview is very CPU intensive"
"禁用细分以提高性能","Disable subdivision to increase performance"
"真皮纹理","Dermal texture"
"置换纹理","Displacement texture"
"导出皮肤着色器中使用的所有图像","Export all images used in skin shader"
"仅限已完成的角色","FINALIZED characters ONLY"
"MB 开发 {0}.{1}.{2}","MB-Dev {0}.{1}.{2}"
"开源人形生物开发工具包","Open Source Humanoid Development Toolkit"
"工具类别","TOOLS CATEGORIES"
"最终确定之前","Before finalization"
"变形措辞 - 身体部位","Morph wording - Body parts"
"需要名字！","Name needed !"
"变形措辞 - 文件","Morph wording - File"
"（删除即可重设名称）","(Delete to reset the name)"
"请写 4 个字母（但","4 letters please (but that"
"工具","Tools"
"!无兼容型号!","!NO COMPATIBLE MODEL!"
"变形措辞 - 混合基础","Morph wording - Mix bases"
"第一次无效！","1st invalid ! "
"第二次无效！","2nd invalid ! "
"第三次无效！","3rd invalid ! "
"第4次无效！","4th invalid ! "
"合稱：","Combined name : "
"（提醒：保持字母顺序）","(Reminder : Keep alphabetical order)"
"（删除即可重置名称）","(delete to reset the name)"
"出现警告时您无法保存！","You cannot save while there are warnings ! "
"选择","Selection"
"工具措辞 - 内容","Tool wording - Content"
"工具措辞 - 文件","Tool wording - File"
"文件保存在","File saved under "
"文件名 ：","File name : "
"载入/保存","Load / Save"
"需要名字！","Name needed ! "
"！无兼容型号！","! NO COMPATIBLE MODEL !"
"没有变换数据库！","No transform database !"
"表型创造者","Phenotype Creator"
"（年龄、体重和语气在这里毫无用处）","(age, mass & tone useless here)"
"姓名 ：","Name : "
"文件已存在 ！","File already exists !"
"预设创建器","Preset Creator"
"（这里用到了年龄、质量和语气）","(age, mass & tone are used here)"
"特别的","special"
"!!!...没有兼容型号!","!!!...NO COMPATIBLE MODEL!"
"明确措辞 - 名称","Expr. wording - Name"
"表情_","Expressions_"
"提醒，不允许最少。","Reminder, min only not allowed."
"!警告！可能会覆盖标准表达式！","!WARNING! may overwrite standard expression!"
"全名 ：","Complete name : "
"明确措辞 - 文件","Expr. wording - File"
"基本表达式","Base expressions"
"选择一个名字！","Choose a name !"
"保存在：","Save in : "
"变形文件源","Morph file source"
"文件内容","File content"
"目标文件","Destination file"
"不允许新建文件","New file not allowed"
"空着的时候什么都不允许！","Nothing allowed while empty!"
"提醒：无法撤消！","Reminder : No undo !"
"变体名称：","Morph name : "
"最终确定后","After finalization"
"#TODO 装备...","#TODO Rigify..."
"#TODO Blenrig……","#TODO Blenrig..."
"项目","PROJECT"
"项目和目录：","Project & directory : "
"项目名 ：","Project name :"
"已清理：","Cleaned : "
"选择一个项目名称！","Choose a project name !"
"工具","TOOLS"
"选择或创建名称","Choose or create names"
"新模板名称","Name of new template"
"满的 ：","Full : "
"名称无效！","Name invalid !"
"模板内容","Template content"
"标签 ：","Label : "
"描述：","Descr. : "
"模型 ：","Model : "
"/数据/目录：","/data/ directory : "
"索引：","Indices : "
"选择 1 个面","Select 1 FACE of"
"身体，然后去。","the body, then Go."
"顶点数：","Nb of vertices : "
"面数：","Nb of faces : "
"选择或创建身体名称","Choose or create body names"
"新角色名称","Name of new character"
"主要变形文件：","Main morphs file : "
"附加变形：","Extras morphs : "
"反照率：","Albedo : "
"撞 ：","Bump : "
"移位 ：","Displacement : "
"雀斑：","Frekles : "
"腮红 ：","Blush : "
"皮脂 ：","Sebum : "
"粗糙度：","Roughness : "
"厚度 ：","Thickness : "
"黑色素：","Melanin : "
"眼睛 ：","Eyes : "
"睫毛反照率：","Eyelash albedo : "
"巩膜颜色 :","Sclera color : "
"巩膜面罩：","Sclera mask : "
"半透明：","Transluscent : "
"唇形图：","lip map : "
"舌反照率","Tongue albedo"
"牙齿反照率：","Teeth albedo : "
"指甲反照率：","Nails albedo : "
"BBox ：","BBoxes : "
"底座接头：","Base joints : "
"关节偏移：","Joints offset : "
"措施：","Measures : "
"转变：","Transformations : "
"VGroups 基础：","VGroups base : "
"V 组肌肉：","VGroups muscles : "
"预设文件夹：","Presets folder : "
"比例文件夹：","Proportions folder : "
"自动比例文件夹创建","Automatic proportions folder creation"
"没有兼容的网格！","No compatible mesh !"
"未选择网格！","No mesh selected !"
"测量文件名","Measures file name"
"名称无效！","Name not valid !"
"配置中的名称：","Name in config : "
"请选择型号","Please select the model"
"将保存在配置中","Will be saved in config"
"检查文件：","Check file : "
"主题","Topics"
"点击模型","Click on the model"
"分数权重","Score weights"
"文件保存","File saves"
"变形文件名","Morphs file name"
"文件现有或已创建：","File existing or created :"
"关节基础文件名","Joints base file name"
"关节基点","Joints base points"
"选择型号或","Select model or"
"更改过滤器","change filters"
"关节偏移文件名","Joints offset file name"
"关节偏移点","Joints offset point"
"VGroups 基本文件名","VGroups base file name"
"手动工具","Manual tools"
"按指数选择","Selection by indices"
"像我的项目","Like myproject"
"零件名称","Part name"
"用于表达的新身体部位，如耳朵","New body part for expression,\nlike ears"
"表达式名称","Expression name"
"表达式的新名称，\n如 Downward","New name for the expression,\nlike Downward"
"最小/最大：","min/max:"
"为了避免覆盖现有文件\n基本上","To avoid overwriting existing files\nBasically it"
"模型 ID","Model ID"
"其他身份证","Other ID"
"基本表达式的另一种模型","Another model for the base expression"
"过滤可用的基本表达式。\n区分大小写！","Filter the base expressions available.\nCase sensitive !"
"命名新的面部表情","Name the new face expression"
"基础形态数量","Base morphs number"
"文件的名称。","The name for the file."
"文件的名称。\n以 type_ 开头是自动的","The name for the file.\nStarting with type_ is automatic"
"整合材料","Integrate material"
"您可以整合该材料，也可以不整合。","You can integrate the material or not."
"特别的","Special"
"如果预设是特殊的或常见的","If the preset is special or common"
"文件的名称。\n开始和结束都是自动的","The name for the file.\nBeginning and ending are automatic"
"保存","Save for"
"-1 至 +1","-1 to +1"
"写给","Write to"
"性别","Gender"
"类型","Type"
"类别","Category"
