"勾选以导出收藏集","Check mark to export Collection(s)"
"骨架网格物体","SkeletalMesh(s)"
"勾选以导出 SkeletalMesh(s)","Check mark to export SkeletalMesh(s)"
"动画","Animation(s)"
"勾选以导出动画","Check mark to export Animation(s)"
"Alembic 动画","Alembic Animation(s)"
"勾选以导出 Alembic 动画","Check mark to export Alembic animation(s)"
"新郎模拟","Groom Simulation(s)"
"相机","Camera(s)"
"勾选以导出相机","Check mark to export Camera(s)"
"样条线","Spline(s)"
"勾选以导出样条线","Check mark to export Spline(s)"
"导出日志","Export Log"
"勾选写入导出日志文件","Check mark to write export log file"
"导入资产脚本","Import assets script"
"勾选写入导入资产脚本文件","Check mark to write import asset script file"
"导入序列脚本","Import sequence script"
"勾选写入导入序列器脚本文件","Check mark to write import sequencer script file"
"其他数据","Additional data"
"选择过滤器","Selection filter"
"导出预设","Export Presets"
"要导出的资产类型","Asset types to export"
"附加文件","Additional file"
"单击其中一个按钮即可复制导入命令。","Click on one of the buttons to copy the import command."
"然后将其粘贴到unreal的cmd控制台中。","Then paste it into the cmd console of unreal."
"您需要在虚幻引擎中激活 Python 插件。","You need activate python plugins in Unreal Engine."
"（生成的脚本已被停用。）","(Generated scripts are deactivated.)"
"目标类型","Target Type"
"选择目标类型（对象或集合）","Choose the type of target (Object or Collection)"
"Obj 目标","Obj target"
"模块化骨架网格的目标对象。","Target object for modular skeletal mesh."
"收集目标","Collection target"
"模块化骨架网格的目标集合。","Target collection for modular skeletal mesh."
"已启用","enabled"
"模块化骨架网格模式","Modular Skeletal Mesh Mode"
"模块化骨架网格模式","Modular skeletal mesh mode"
"单独的字符串","Separate string"
"骨架名称和网格名称之间的字符串","String between armature name and mesh name"
"虚幻引擎的 Blender","Blender for Unreal Engine"
"导出类型","Export type"
"出口程序","Export procedure"
"子文件夹名称","Sub folder name"
"导出为 lod？","Export as lod?"
"仅导出变形骨骼","Export only deform bones"
"使用自定义名称导出","Export with custom name"
"导出文件的名称","The name of exported file"
"LOD1","LOD1"
"细节层次的目标对象 01","Target objet for level of detail 01"
"LOD2","LOD2"
"细节层次的目标对象 02","Target objet for level of detail 02"
"LOD3","LOD3"
"细节层次的目标对象 03","Target objet for level of detail 03"
"LOD4","LOD4"
"细节层次的目标对象 04","Target objet for level of detail 04"
"LOD5","LOD5"
"目标对象细节级别 05","Target objet for level of detail 05"
"创建物理资源","Create PhysicsAsset"
"如果选中，则在导入时创建 PhysicsAsset","If checked, create a PhysicsAsset when is imported"
"LOD 组","LOD Group"
"光照贴图","Light Map"
"指定如何生成光照贴图分辨率","Specify how the light map resolution will be generated"
"光照图分辨率","Light Map Resolution"
"这是光照贴图的分辨率","This is the resolution of the light map"
"计算光照图分辨率","Computed Light Map Resolution"
"这是计算出的光照贴图分辨率","This is the computed resolution of the light map"
"表面尺度","Surface scale"
"这是为了重新计算表面积值","This is for resacle the surface Area value"
"2 的整数幂","Round power of 2"
"使用世界比例","Use world scale"
"生成 LightmapUV","Generate LightmapUVs"
"将属性转换为 Uv","Convert Attribute To Uv"
"属性名称","Attribute name"
"自动生成碰撞","Auto Generate Collision"
"碰撞复杂性","Collision Complexity"
"碰撞追踪标志","Collision Trace Flag"
"启用多边形碰撞","Enable Per-Poly Collision"
"为骨架网格体启用多边形碰撞","Enable per-polygon collision for Skeletal Mesh"
"出口行动","Action to export"
"动作（动画和姿势）的导出程序","Export procedure for actions (Animations and poses)"
"前缀名称","Prefix name"
"指示必须导出的操作的前缀","Indicate the prefix of the actions that must be exported"
"行动开始/结束时间","Action Start/End Time"
"设置动画开始和结束的时间","Set when animation starts and end"
"起始帧处的偏移","Offset at start frame"
"起始帧的偏移。","Offset for the start frame."
"结束帧处的偏移","Offset at end frame"
"自定义开始时间","Custom start time"
"设置动画何时开始","Set when animation start"
"自定义结束时间","Custom end time"
"设置动画何时结束","Set when animation end"
"NLA 开始/结束时间","NLA Start/End Time"
"采样率","Sampling Rate"
"评估动画值的频率（以帧为单位）","How often to evaluate animated values (in frames)"
"简化动画","Simplify animations"
"禁用非均匀缩放动画。","Disable non-uniform scale animation."
"导出 NLA（非线性动画）","Export NLA (Nonlinear Animation)"
"NLA 导出名称","NLA export name"
"导出 NLA 名称 (Don","Export NLA name (Don"
"命名类型","Naming type"
"导出名称","Export name"
"世界规模","Global scale"
"不建议使用 SkeletalMesh 进行缩放和更改。","Scale, change is not recommended with SkeletalMesh."
"覆盖导出预设","Override Export Preset"
"如果为真，则覆盖导出程序预设。","If true override the export precedure preset."
"使用空间变换","Use Space Transform"
"轴线前移","Axis Forward"
"轴向上","Axis Up"
"主轴骨","Primary Axis Bone"
"次轴骨","Secondary Axis Bone"
"导出不带网格的动画","Export animation without mesh"
"恢复右侧骨骼的对称方向","Revert direction of symmetry right side bones"
"应用与 UE Mannequin 类似的骨骼对齐。","Apply bone alignments similar to UE Mannequin."
"移至中心","Move to center"
"旋转至零","Rotate to zero"
"将动画移至中心","Move animation to center"
"将动作旋转至零","Rotate Action to zero"
"将 NLA 移至中心","Move NLA to center"
"将 NLA 旋转至零","Rotate NLA to zero"
"其他位置","Additional location"
"附加旋转","Additional rotation"
"点击打开 GitHub 上的文档页面","Clic for open documentation page on GitHub"
"更新操作列表","Update action list"
"显示操作","Show action(s)"
"全局属性预设","Global Properties Presets"
"添加或删除全局属性的预设","Add or remove a preset for Global properties"
"更新收藏列表","Update collection list"
"显示收藏集","Show collection(s)"
"单击显示要导出的集合","Click to show collections to export"
"沒有選擇物體。","No selected object."
"未找到资产类型。","Asset type not found."
"（","("
"该 Armature 被检测为代理。","The Armature was detected as a proxy."
"代理子代：","Proxy child: "
"未找到代理子项","Proxy child not found"
"关于轴变换","About axis Transforms"
"（无可显示的属性。）","(No properties to show.)"
"（此资产不是 SkeletalMesh 或 Camera）","(This assets is not a SkeletalMesh or Camera)"
"注意：只有一个操作","Note: The Action with only one"
"计算光照图：","Compunted light map: "
"注意：该集合像 StaticMesh 一样导出。","Note: The collection are exported like StaticMesh."
"集合数据名称","collection data name"
"导出此收藏集","export this collection"
"动作数据名称","Action data name"
"使用此操作","use this action"
"主动收集","Active Collection"
"当前活动集合的索引","Index of the currently active collection"
"活跃场景动作","Active Scene Action"
"当前活动对象操作的索引","Index of the currently active object action"
"BFU 工具","BFU Tool"
"切换到编辑模式。","Switch to Edit Mode."
"选择网格对象","Select an mesh object"
"骨架参考","Skeleton Ref"
"在虚幻引擎中指定骨架位置","Specify the skeleton location in Unreal"
"Unreal 中的 Skeleton 路径。Skeleton 不是骨骼网格。","The path of the Skeleton in Unreal. Skeleton not the skeletal mesh."
"Unreal 中的 Skeleton 名称。Skeleton 不是骨骼网格。","The name of the Skeleton in Unreal. Skeleton not the skeletal mesh."
"骨骼网格参考","Skeletal Mesh Ref"
"在虚幻引擎中指定骨架网格体的位置","Specify the Skeletal Mesh location in Unreal"
"Unreal 中的 Skeletal Mesh 的路径。Skeletal Mesh 不是骨骼网格。","The path of the Skeletal Mesh in Unreal. Skeletal Mesh not the skeletal mesh."
"Unreal 中的 Skeletal Mesh 的名称。Skeletal Mesh 不是骨骼网格。","The name of the Skeletal Mesh in Unreal. Skeletal Mesh not the skeletal mesh."
"Alembic动画","AlembicAnimation"
"导出为 Alembic 动画","Export as Alembic animation"
"创建 Alembic 子文件夹","Create Alembic Sub Folder"
"创建一个以 Alembic 对象名称命名的子文件夹，以避免导出期间发生资产冲突。（推荐）","Create a subfolder with the Alembic object name to avoid asset conflicts during the export. (Recommended)"
"蒸馏器","Alembic"
"（Alembic 动画与场景位置一起导出。）","(Alembic animation are exported with scene position.)"
"（使用导入脚本来使用原点位置。）","(Use import script for use the origin position.)"
"相机","Camera"
"复制虚幻引擎的活动相机","Copy active camera for Unreal"
"复制活动摄像机数据。（在虚幻视口中使用 CTRL+V）","Copy active camera data. (Use CTRL+V in Unreal viewport)"
"复制选定的虚幻相机","Copy selected camera(s) for Unreal"
"复制选定的摄像机数据。（在虚幻视口中使用 CTRL+V）","Copy selected camera(s) data. (Use CTRL+V in Unreal viewport)"
"摄影机属性","Camera Properties"
"修复相机轴翻转","Fix camera axis flippings"
"相机类型","Camera Type"
"选择相机类型","Choose the type of camera"
"自定义相机 Actor","Custom Camera Actor"
"自定义相机演员（默认）","Custom Camera Actor(default)"
"自定义相机组件","Custom Camera Component"
"转换为框 (UBX)","Convert to box (UBX)"
"转换为胶囊 (UCP)","Convert to capsule (UCP)"
"转换为球体 (USP)","Convert to sphere (USP)"
"转换为凸形（UCX）","Convert to convex shape (UCX)"
"切换碰撞可见性","Toggle Collision Visibility"
"切换场景中所有碰​​撞对象的可见性","Toggle the visibility of all collision objects in the scene"
"切换到对象模式。","Switch to Object Mode."
"单击按钮转换为对撞机。","Click on button for convert to collider."
"使用 [SHIFT] 选择对撞机所有者。","Select with [SHIFT] the collider owner."
"请选择您的对撞机对象。Active 应为所有者。","Please select your collider Object(s). Active should be the owner."
"UE4碰撞","UE4Collision"
"不要导入仅有 0 值的曲线","Do not import curves with only 0 values"
"将自定义属性或形态目标导入为曲线时，如果其没有除零以外的任何值，则不要导入。这是为了避免添加额外的曲线来评估","When importing custom attribute or morphtarget as curve, do not import if it doesn’t have any value other than zero. This is to avoid adding extra curves to evaluate"
"BFU_温度","BFU_Temp"
"插座_","SOCKET_"
"根","root"
"出口程序","Export Procedure"
"马夫","Groom"
"导出为 Groom Alembic","Export as Groom Alembic"
"创建一个以 Groom Alembic 对象名称命名的子文件夹，以避免导出期间发生资产冲突。（推荐）","Create a subfolder with the Groom Alembic object name to avoid asset conflicts during the export. (Recommended)"
"我的照相机","MyCamera"
"我的进度条","My progression bar"
" ANSI 颜色代码"," ANSI color codes "
"计算表面积","Calculate surface area"
"点击计算物体的表面","Click to calculate the surface of the object"
"计算所有表面积","Calculate all surface area"
"罗德","Lod"
"导入材料","Import Materials"
"是否从 FBX 文件导入材质。","Whether to import materials from the FBX file."
"导入纹理","Import Textures"
"是否从 FBX 文件导入纹理。","Whether to import textures from the FBX file."
"反转法线贴图","Invert Normal Maps"
"此选项将导致法线贴图 Y（绿色）值反转。","This option will cause normal map Y (Green) values to be inverted."
"将材质重新排序为 FBX 顺序","Reorder Materials to FBX Order"
"如果选中，材料清单将重新排序为与 FBX 文件相同的顺序。","If checked, The material list will be reorder to the same order has the FBX file."
"材料搜索位置","Material Search Location"
"材料","Material"
"关于材料","About Materials"
"对象属性","Object Properties"
"碰撞","Collision"
"光照图","Light map"
"UV 贴图","UV map"
"动作属性","Actions Properties"
"操作高级属性","Actions Advanced Properties"
"NLA 属性","NLA Properties"
"NLA 高级属性","NLA Advanced Properties"
"动画高级属性","Animation Advanced Properties"
"引擎参考","Engine Refs"
"集合属性","Collection Properties"
"对象高级属性","Object advanced Properties"
"插座","Socket"
"UV 贴图","UV Map"
"命名法","Nomenclature"
"导出过滤器","Export filters"
"导出流程","Export process"
"复制导入脚本","Copy Import Script"
"骨架网格物体","SkeletalMesh"
"导出为静态网格","Export as Static Mesh"
"如果为真，该网格将被导出为静态网格","If true this mesh will be exported as a Static Mesh"
"创建 SK 子文件夹","Create SK Sub Folder"
"创建一个以骨架名称命名的子文件夹，以避免导出过程中发生资产冲突。（推荐）","Create a subfolder with the armature name to avoid asset conflicts during the export. (Recommended)"
"骨骼","Skeleton"
"模块化骨骼网格","Modular Skeletal Mesh"
"（ue-标准）","(ue-standard)"
"转换为静态网格插座","Convert to StaticMesh socket"
"转换为 SkeletalMesh 插槽","Convert to SkeletalMesh socket"
"复制虚幻的骨架网格体插槽","Copy Skeletal Mesh socket for Unreal"
"复制骨架插槽脚本命令","Copy Skeletal Socket Script command"
"单击按钮转换为套接字。","Click on button for convert to Socket."
"使用 [SHIFT] 选择套接字所有者。","Select with [SHIFT] the socket owner."
"请选择您的空套接字。Active 应为所有者。","Please select your socket Empty(s). Active should be the owner."
"切换到姿势模式。","Switch to Pose Mode."
"使用 [SHIFT] 选择插座所有者。（电枢）","Select with [SHIFT] the socket owner. (Armature)"
"选择您的空插座。","Select your socket Empty(s)."
"选择所有者骨骼。","Select the owner bone."
"样条线 (Spline)","Spline"
"复制虚幻引擎的活动样条线","Copy active spline for Unreal"
"复制活动样条线数据。（在虚幻视口中使用 CTRL+V）","Copy active spline data. (Use CTRL+V in Unreal viewport)"
"复制选定的虚幻样条线","Copy selected spline(s) for Unreal"
"复制选定的样条线数据。（在虚幻视口中使用 CTRL+V）","Copy selected spline(s) data. (Use CTRL+V in Unreal viewport)"
"将选定的曲线转换为贝塞尔曲线以供虚幻引擎导出。","Convert selected curves to Bezier for Unreal Engine export."
"将选定的曲线转换为适用于虚幻引擎的贝塞尔曲线","Convert selected curves to Bezier for Unreal"
"解决","Resolution"
"每对控制点之间 U 方向上的计算点的数量。","Number of computed points in the U direction between every pair of control points."
"样条线属性","Spline Properties"
"样条线类型","Spline Type"
"选择样条线类型","Choose the type of spline"
"重新采样分辨率","Resample resolution"
"NURBS 曲线必须重新采样。您可以选择重新采样分辨率。12 它","NURBS curves must be resampled. You can choose the resampling resolution. 12 It"
"自定义样条线组件","Custom spline Component"
"强制静态网格","Force staticMesh"
"如果是 ARMATURE 类型，则强制导出静态网格体等资产","Force export asset like a StaticMesh if is ARMATURE type"
"重采样曲线","ResampledCurve"
"静态网格物体","StaticMesh"
"顶点颜色导入选项","Vertex Color Import Option"
"指定如何导入顶点颜色","Specify how vertex colors should be imported"
"顶点覆盖颜色","Vertex Override Color"
"在 bfu_vertex_color_import_option 设置为 Override 的情况下指定覆盖颜色","Specify override color in the case that bfu_vertex_color_import_option is set to Override"
"要使用的顶点颜色","Vertex Color to use"
"指定应导入哪些顶点颜色","Specify which vertex colors should be imported"
"顶点颜色索引","Vertex color index"
"要使用的顶点颜色索引。","Vertex Color index to use."
"目标色彩空间","Target color space"
"顶点颜色","Vertex color"
"关于顶点颜色","About Vertex Color"
"在此索引处未找到顶点颜色。","No vertex color found at this index."
"顶点颜色属性将应用于子项。","Vertex color property will be applied on the children."
"Blender（稳定的 FBX IO）","Blender (stable FBX IO)"
"Blender（Blender for UnrealEngine 专用 FBX IO）","Blender (Blender for UnrealEngine specialized FBX IO)"
"_","_"
"FBX_Temp","FBX_Temp"
"返回指定单位之间的转换器。","Return a convertor between specified units."
"返回指定单位之间的可迭代转换器。","Return an iterable convertor between specified units."
"将矩阵的列连接成一个单一的平面元组","Concatenate matrix's columns into a single, flat tuple"
"将单个 16 镜头元组转换为有效的 4D Blender 矩阵","Convert a single 16-len tuple into a valid 4D Blender matrix"
"如果 v1 和 v2 几乎相同，则返回 True。","Return True if v1 and v2 are nearly the same."
"如果可迭代对象 v1 和 v2 几乎相同，则返回 True。","Return True if iterables v1 and v2 are nearly the same."
"返回骨骼的键（模型和NodeAttribute）。","Return bone's keys (Model and NodeAttribute)."
"返回主形状变形器的关键。","Return main shape deformer's key."
"返回形状通道和几何形状键。","Return shape channel and geometry shape keys."
"返回对象的绑定姿势键。","Return object's bindpose key."
"返回骨架的皮肤钥匙。","Return armature's skin key."
"返回骨骼的聚类键。","Return bone's cluster key."
"返回单个动画堆栈键。","Return single anim stack key."
"返回ID的动画图层键。","Return ID's anim layer key."
"返回（stack/layer，ID，fbxprop）曲线节点键。","Return (stack/layer, ID, fbxprop) curve node key."
"返回（stack/layer，ID，fbxprop，item）曲线键。","Return (stack/layer, ID, fbxprop, item) curve key."
"",""
"",""
"颜色_RGB","color_srgb"
"当没有顶点时，创建后备数组","Create fallback arrays for when there are no verts"
"将 array.array 转换为共享相同内存的 np.ndarray","Convert an array.array into an np.ndarray that shares the same memory"
"使用 foreach_set 设置属性的每个值。","Set every value of an attribute with foreach_set."
"从属性创建 NumPy ndarray。","Create a NumPy ndarray from an attribute."
"辅助类用于减少处理内置 Blender 属性的重复代码。","Helper class to reduce duplicate code for handling built-in Blender attributes."
"检查所提供的属性中是否需要存在该属性。","Check if the attribute is required to exist in the provided attributes."
"获取属性，如果不存在则创建属性，然后设置属性中的每个值。","Get the attribute, creating it if it does not exist, and then set every value in the attribute."
"获取属性，如果存在，则返回包含其数据的 NumPy ndarray，否则返回 None。","Get the attribute and if it exists, return a NumPy ndarray containing its data, otherwise return None."
