"更新程序设置","Updater Settings"
"重启搅拌机以完成更新","Restart blender to complete update"
"检查间隔","Interval between checks"
"检查...","Checking..."
"直接更新至","Update directly to "
"立即更新至","Update now to "
"下载","Download "
"插件已更新","Addon is up to date"
"安装最新的 {} / 旧版本","Install latest {} / old version"
"重新安装/安装旧版本","Reinstall / install old version"
"恢复插件备份 ({})","Restore addon backup ({})"
"上次更新检查：","Last update check: "
"上次更新检查：从不","Last update check: Never"
"最后检查：","Last check: "
"最后检查：从不","Last check: Never"
"在此模块中注册操作员","Registering the operators in this module"
"导出_烘焙","EXPORT_BAKE"
"法线贴图","Normal Map"
"凹凸贴图","Bump Map"
"正常强度","Normal Strength"
"撞击强度","Bump Strength"
"包装模式 = RGB_A, R_G_B_A","pack_mode = RGB_A, R_G_B_A"
"返回（图像，存在）","Returns (image, exists)"
"通过烘焙和连接新的法线贴图来合并法线贴图和凹凸贴图。","Combines the normal and bump maps by baking and connecting a new normal map."
"将头发着色器的流动图转换为近似的法线图。","Convert's a hair shader's flow map into an approximate normal map."
"将 2 个纹理打包到单个纹理的 RGB 和 A 通道中。","Pack 2 textures into the RGB and A channels of a single texture."
"将 4 个纹理打包到单个纹理的 RGBA 通道中。","Pack 4 textures into the RGBA channels of a single texture."
"烘焙操作员","Bake Operator"
"参数","param"
"温度","TEMP_"
"烘焙 CC/iC 角色以供导出","Bake CC/iC Character For Export"
"贝克","Baker"
"烘焙设置","Bake Settings"
"JPEG格式","Jpegifyer"
"JPEG 格式","Jpegify"
"将提供的骨骼名称减少为没有前缀的基本形式并进行比较。","Reduce supplied bone names to their base form without prefixes and compare."
"WGT-钻机_","WGT-rig_"
"IK_拉伸","IK_Stretch"
"清除姿势，使所有骨骼可见，并清除骨骼选择。","Clears the pose, makes all bones visible and clears the bone selections."
"混音器","Channel Mixer"
"type_channel","type_channel"
"获取角色中的所有对象（或尝试）","Fetch all the objects in the character (or try to)"
"支柱_","Prop_"
"未命名","Unnamed"
"人形生物","Humanoid"
"生物","Creature"
"支柱","Prop"
"配件可以通过仅具有此代骨骼映射中未列出的顶点组来识别。","Accessories can be identified by them having only vertex groups not listed in the bone mappings for this generation."
"rl_pbr_shader","rl_pbr_shader"
"CC3 角色函数","CC3 Character Functions"
"字符函数","Character Functions"
"转移角色几何体","Transfer Character Geometry"
"传递网格几何形状","Transfer Mesh Geometry"
"将链接或附加的角色重新连接到源 fbx 和 json 数据。","Reconnect a linked or appended character to the source fbx and json data."
"角色链接器","Character Linker"
"文件路径","File Path"
"用于导出文件的文件路径","Filepath used for exporting the file"
"链接到单独混合文件中的现有真实角色。","Link to an existing reallusion characer in a separate blend file."
"在单独的混合文件中附加现有的真实角色。","Append an existing reallusion characer in a separate blend file."
"編輯角色","Edit Character"
"姓名","Name"
"类型","Type"
"姓名：","Name:"
"类型：","Type:"
"转换通用字符","Convert Generic Character"
"未知","Unknown"
"实用程序 - 原始","Utility - Raw"
"实用 - 线性 - sRGB","Utility - Linear - sRGB"
"非彩色","Non-Color"
"价值","value"
"根","root"
"导出 CC3 角色","Export CC3 Character"
"出口","Export"
"简化动画","Simplify Animation"
"简化烘焙值的程度（0.0 为禁用，值越高简化程度越高）","How much to simplify baked values (0.0 to disable, higher values for more simplification)"
"link_id_override","link_id_override"
"导出动画","Export Animation"
"导出带有角色的当前时间轴动画","Export current timeline animation with the character"
"包括选定项","Include Selected"
"包括角色的任何其他选定对象。注意：它们需要正确设置父级和权重","Include any additional selected objects with the character. Note: They will need to be correctly parented and weighted"
"包含纹理","Include Textures"
"如果导出到新位置，则复制角色的纹理","Copy textures with the character, if exporting to a new location"
"面平滑组","Face Smoothing Groups"
"使用面部平滑组导出 FBX。（可以解决游戏引擎中的块状面部/分割法线问题）","Export FBX with face smoothing groups. (Can solve blocky faces / split normals issues in game engines)"
"Reallusion 角色（.fbx、.obj）","Reallusion Character (.fbx, .obj)"
"处于对象模式","Be in object mode"
"基础","Basis"
"返回每个不同 uv 岛中的面列表。","Return a list of faces in each distinct uv island."
"island：面部索引列表","island: list of face indices"
"将源循环投影到目标循环上。","Projects the source loop onto the destination loop."
"编辑模式","Edit mode"
"必须处于骨架的编辑模式。","Must be in edit mode on the armature."
"移除与环对齐的头发装置中的所有骨链","Removes any bone chains in the hair rig that align with the loops"
"删除所有重复的骨链","Remove any duplicate bone chains"
"从顶点环生成毛发骨架。必须处于骨架的编辑模式。","Generate hair rig bones from vertex loops. Must be in edit mode on armature."
"以世界空间单位 (m) 为单位的长度。","Lengths in world space units (m)."
"返回与线的距离以及沿线最近的位置。","Returns the distance from the line and where along the line it is closest."
"删除给定骨骼的顶点组","Remove vertex groups for the given bones"
"从弹簧骨骼装置中获取每条骨骼链。","Get each bone chain from the spring bone rig."
"返回按迭代级别（0 到 max_iterations+1）平滑循环的字典 { iteration_level: smoothed_loop, ... }","Returns a dictionary { iteration_level: smoothed_loop, ... } of loops smoothed by iteration level (0 to max_iterations+1)"
"内置选择框","builtin.select_box"
"内置注释","builtin.annotate"
"网格多边形选择仅在 OBJECT 模式下有效","Mesh polygon selection only works in OBJECT mode"
"发条弹簧索具","Hair Spring Rigging"
"导出头发曲线","Export Hair Curves"
"导出头发","Export Hair"
"用于导出头发曲线的基本文件路径","Base filepath used for exporting the hair curves"
"通过名称（不带扩展名）查找文件。","Find the file by the name (without extension)."
"为了正确重新加载，必须使用 image.filepath_raw = ... 和 image.save() 预先保存图像","To reload properly, the image must be pre-saved with image.filepath_raw = ... and image.save()"
"互联网旅游管理平台","iCTM"
"姿势控制","CCPose"
"衔铁","Armature"
"导入 CC3 角色并构建材质","Import CC3 Character and build materials"
"进口","Import"
"文件路径","Filepath"
"要导入的模型的文件路径。","Filepath of the model to import."
"链接 ID","Link ID"
"链接 ID 覆盖","Link ID override"
"导入动画","Import Animation"
"导入带有角色的动画。\n警告：在 Blender 2.83 中导入长动画需要很长时间","Import animation with character.\nWarning: long animations take a very long time to import in Blender 2.83"
"导入 CC3 动画","Import CC3 animations"
"导入动画","Import Animations"
"要导入的 fbx 的文件路径。","Filepath of the fbx to import."
"删除所有导入的网格对象。","Remove all imported mesh objects."
"移除网格","Remove Meshes"
"删除所有导入的材质和图像纹理。","Remove all imported materials and image textures."
"删除材料和图像","Remove Materials & Images"
"删除 Shapekey 动作及其网格。","Remove Shapekey actions along with their meshes."
"删除 Shapekey 操作","Remove Shapekey Actions"
"Reallusion 角色（.fbx、.obj、.vrm）","Reallusion Character (.fbx, .obj, .vrm)"
"Reallusion 动画 (.fbx)","Reallusion Animation (.fbx)"
"头像","AVATAR"
"道具","PROP"
"无","NONE"
"根据姿势数据流准备角色装备，用于设置关键帧姿势。","Prepares the character rig for keyframing poses from the pose data stream."
"需要在设置完所有约束并定位姿势中的所有骨骼后调用","Needs to be called after all constraints have been set and all bones in the pose positioned"
"灯光","Lighting"
"数据链路控制操作员","Data Link Control Operator"
"听众","Listener"
"眼睛（非角膜）","Eye, (not cornea)"
"CC3 材质函数","CC3 Material Functions"
"网格编辑模式","Mesh Edit Mode"
"返回节点的套接字或命名的输出套接字。","Return the node's socket or named output socket."
"返回节点的套接字或命名的输入套接字。","Return the node's socket or named input socket."
"返回提供的名称或套接字的名称。","Return the supplied name or socket's name."
"在提供的 from_node 和 to_node 的套接字（或命名套接字）之间创建链接。","Create's a link between the supplied from_node and to_node's sockets (or named sockets)."
"从套接字（或节点的命名输出套接字）中删除链接。","Removes the link from the socket (or the node's named output socket)."
"返回从提供的节点的输出套接字（或命名的输出套接字）连接的*第一个*链接套接字。","Returns the *first* linked socket connected from the supplied node's output socket (or named output socket)."
"返回连接到所提供节点的输入套接字（或命名的输入套接字）的链接套接字。","Returns the linked socket connected to the supplied node's input socket (or named input socket)."
"返回从所提供节点的输入套接字（或命名输入套接字）连接的*第一个*链接节点。","Returns the *first* linked node connected from the supplied node's input socket (or named input socket)."
"返回连接到所提供节点的输入套接字（或命名的输入套接字）的链接节点。","Returns the linked node connected to the supplied node's input socket (or named input socket)."
"如果节点的输入套接字（或命名的输入套接字）链接到另一个节点，则返回 True。","Returns True if the node's input socket (or named input socket) is linked to from another node."
"如果存在与提供的图像相连的链接图像节点，则返回 True。","Returns True if there is a linked image node with the supplied image connecting the this node."
"如果存在一个链接图像节点，且该节点与套接字之间存在连接关系，则返回 True。","Returns True if there is a linked image node with the supplied image connecting the this node and socket."
"查找具有特定 id 字符串的节点。","Find a node with a particular id string."
"查找具有特定 id 字符串和节点类型的节点。","Find a node with a particular id string and node type."
"返回任何附加映射节点到图像节点的位置偏移、旋转和比例矢量。","Returns the location offset, rotation and scale vectors of any attached mapping node to the image node."
"_LIB341.blend","_LIB341.blend"
"_LIB293.blend","_LIB293.blend"
"物体/形态","Obj/Morph"
"通用的","Generic"
"连接 Rigified","Connect Rigified"
"連接角色","Connect Character"
"关联","Link"
"附加","Append"
"从绑定和动画导出","Export from Rigging & Animation"
"包括 T 姿势","Include T-Pose"
"骨骼命名：","Bone Naming:"
"导出网格","Export Mesh"
"导出动作","Export Motion"
"导出网格和运动","Export Mesh & Motion"
"导出至 CC3/4","Export to CC3/4"
"导出变形目标","Export Morph Target"
"没有 Fbx-Key 文件！","No Fbx-Key file!"
"没有 Obj-Key 文件！","No Obj-Key file!"
"出口非标准","Export Non-Standard"
"沒有當前角色！","No current character!"
"更新 Unity 项目","Update Unity Project"
"导出到 Unity","Export To Unity"
"导出至 Unreal","Export To Unreal"
"头发系统","Hair System"
"无弹簧装置","No Spring Rig"
"影响","Influence"
"抑制","Restrain"
"曲线","Curve"
"大量的","Mass"
"利润","Margin"
"阻尼","Dampening"
"刚性","Stiffness"
"角度范围","Angle Range"
"构建模拟","Build Simulation"
"移除模拟","Remove Simulation"
"未选择弹簧装置","No spring rig selected"
"刚体碰撞器：","Rigid Body Colliders:"
"移除碰撞器","Remove Colliders"
"碰撞余量","Collision Margin"
"添加碰撞器","Add Colliders"
"动画范围：","Animation Range:"
"扩张","Expand"
"合身","Fit"
"刚体缓存：","Rigid Body Cache:"
"重置模拟","Reset Simulation"
"免费模拟","Free Simulation"
"烘焙模拟","Bake Simulation"
"时间轴和物理缓存","Timeline & Physics Cache"
"Blendfile 应该保存","Blendfile should be saved"
"烘焙前物理","before baking physics"
"布料物理","Cloth Physics"
"重置","Reset"
"自由的","Free"
"烤","Bake"
"春季物理","Spring Physics"
"所有动态：","All Dynamics:"
"重置全部","Reset All"
"释放所有动态","Free All Dynamics"
"烘焙所有动态","Bake All Dynamics"
"未选择","None Selected"
"选择","Select"
"选择装备","Select Rig"
"编辑","Edit"
"复制","Duplicate"
"装备","Rigify"
"删除","Delete"
"转变","Convert"
"对象：","Objects: "
"角色构建设置","Character Build Settings"
"匯入角色","Import Character"
"姓名：","Name: "
"类型：","Type: "
"一代：","Generation:"
"密钥文件：","Key File:"
"渲染目标：","Render For:"
"无字符","No Character"
"删除重复材料","De-duplicate Materials"
"自动转换通用","Auto Convert Generic"
"限制纹理","Limit Textures"
"打包纹理通道","Pack Texture Channels"
"重复使用频道包","Reuse Channel Packs"
"使用编辑修改器","Use Edit Modifier"
"使用保留音量","Use Preserve Volume"
"双重镜面皮肤","Dual Specular Skin"
"形状键驱动颌骨","Shape Keys Drive Jaw Bone"
"形状键驱动眼骨","Shape Keys Drive Eye Bones"
"形状键驱动头骨","Shape Keys Drive Head Bone"
"身体形状键驱动所有","Body Shape Keys Drive All"
"构建物理","Build Physics"
"皱纹","Wrinkles"
"ACES 设置","ACES Settings"
"sRGB 覆盖","sRGB Override"
"数据覆盖","Data Override"
"皮肤SSS","Skin SSS"
"头发SSS","Hair SSS"
"牙齿 SSS","Teeth SSS"
"舌头 SSS","Tongue SSS"
"眼睛 SSS","Eyes SSS"
"默认 SSS","Default SSS"
"重建材料","Rebuild Materials"
"重置所有参数","Reset All Parameters"
"重建着色器","Rebuild Shaders"
"对象和材质设置","Object & Material Setup"
"对象类型","Object Type"
"材料种类","Material Type"
"通过设置：","Set By:"
"不透明","Opaque"
"混合","Blend"
"哈希值","Hashed"
"已剪裁","Clipped"
"单方面的","Single Sided"
"两面性","Double Sided"
"角色管理","Character Management"
"配件","Accessories"
"配饰：","Accessory:"
"家长：","Parent:"
"转换为附件","Convert to Accessory"
"检查","Checking"
"检查出口","Check Export"
"清理数据","Clean Up Data"
"导出设置","Export Settings"
"纹理大小","Texture Size"
"物体与材质","Objects & Materials"
"复制到角色","Copy to Character"
"添加到角色","Add to Character"
"从角色中移除","Remove from Character"
"添加新材料","Add New Materials"
"匹配材料","Match Materials"
"电枢和配重","Armature & Weights"
"转移权重","Transfer Weights"
"规格化权重","Normalize Weights"
"弹簧索具","Spring Rigging"
"不支持的字符","Unsupported Character"
"无效字符","Invalid Character"
"发卡 UV 说明：","Hair Card UV Directions:"
"垂直卡片","Vertical Cards"
"横向卡片","Horizontal Cards"
"方形卡片","Square Cards"
"对齐阈值","Alignment Threshold"
"头发弹簧装置","Hair Spring Rig"
"骨长（厘米）","Bone Length (cm)"
"跳过长度（厘米）","Skip Length (cm)"
"截头长度 (cm)","Truncate Length (cm)"
"平滑步骤","Smoothing Steps"
"团队名字","Group Name"
"改名","Rename"
"卡片中的骨头","Bones from Cards"
"蜡笔小新之骨头","Bones from Grease Pencil"
"添加自定义骨骼","Add Custom Bone"
"清除所有发骨","Clear All Hair Bones"
"清除所有头发权重","Clear All Hair Weights"
"透明蜡笔","Clear Grease Pencil"
"绑定半径（厘米）","Bind Radius (cm)"
"绑定骨骼","Bind Bones"
"计重秤","Weight Scale"
"体重曲线","Weight Curve"
"体重差异","Weight Variance"
"平滑","Smoothing"
"随机种子","Random Seed"
"称量体重","Scale Body Weights"
"绑头发","Bind Hair"
"仅适用于 CC4 配件","For CC4 Accessory Only"
"制作配件","Make Accessory"
"装备：","Rigify:"
"移除控制装置","Remove Control Rig"
"建造控制设备","Build Control Rig"
"曲线发型（制作中）","Curve Hair (WIP)"
"出口","Exporting"
"提取曲线","Extract Curves"
"测试","Test"
"材质参数","Material Parameters"
"力量","Strength"
"基本参数：","Basic Parameters:"
"皮肤","Skin"
"皮肤 AO","Skin AO"
"皮肤镜面反射","Skin Specular"
"皮肤粗糙","Skin Roughness"
"眼睛","Eyes"
"眼睛亮度","Eye Brightness"
"眼睛镜面反射","Eye Specular"
"眼睛粗糙","Eye Roughness"
"眼睛正常","Eye Normal"
"眼睛遮挡","Eye Occlusion"
"眼部遮挡硬度","Eye Occlusion Hardness"
"泪线","Tearline"
"泪线阿尔法","Tearline Alpha"
"泪线粗糙度","Tearline Roughness"
"牙齿","Teeth"
"牙齿镜面","Teeth Specular"
"牙齿粗糙","Teeth Roughness"
"舌头","Tongue"
"舌镜","Tongue Specular"
"舌头粗糙","Tongue Roughness"
"头发","Hair"
"头发 AO","Hair AO"
"头发镜面反射","Hair Specular"
"头皮镜面","Scalp Specular"
"发髻高度 (mm)","Hair Bump Height (mm)"
"Actor 核心","Actor Core"
"默认","Default"
"默认 AO","Default AO"
"默认镜面反射","Default Specular"
"默认凸起高度 (mm)","Default Bump Height (mm)"
"RGB 蒙版","RGB Mask"
"RGB 蒙版图像：","RGB Mask Image:"
"彩色识别遮罩","Color ID Mask"
"彩色 ID 蒙版​​图像：","Color ID Mask Image:"
"实用工具","Utilities"
"张开嘴","Open Mouth"
"闭上眼睛","Eye Close"
"重置参数","Reset Parameters"
"绑定和动画","Rigging & Animation"
"特点：","Character:"
"钻机类型：","Rig Type:"
"面部装备：","Face Rig:"
"满的","Full"
"匹配现有材料","Match Existing Materials"
"转换材质","Convert Materials"
"重新装备","Re-rigify"
"重新生成装备","Regenerate Rigify"
"重新设置脸部装备","Face Rig Re-Parenting"
"锁定非面 VGroups","Lock Non-Face VGroups"
"清洁身体网格","Clean Body Mesh"
"重新定义自动权重","Reparent Auto Weights"
"解锁 VGroups","Unlock VGroups"
"带自动称重功能","With Automatic Weights"
"体素蒙皮","Voxel Skinning"
"索具完成。","Rigging Done."
"面部装备","Face Rig"
"自动重新定位","Auto retarget"
"安装 Meta-Rig","Attach Meta-Rig"
"生成 Rigify","Generate Rigify"
"报告工作面目标","REPORT FACE TARGETS"
"FK","FK"
"IK","IK"
"弹簧钻机","Spring Rig"
"小恶魔 特征","Imp. Character"
"源电枢：","Source Armature:"
"源动作","Source Action:"
"按装配过滤","Filter by Rig"
"肢体校正","Limb Correction:"
"手臂","Arms"
"腿部","Legs"
"高跟鞋","Heels"
"高度","Height"
"停止预览","Stop Preview"
"预览重新定位","Preview Retarget"
"烘焙重新定位","Bake Retarget"
"重新定位形状键","Retarget Shapekeys"
"烘焙 NLA","Bake NLA"
"导出自：Rigify Action","Export from: Rigify Action"
"导出自：重新定位操作","Export from: Retarget Action"
"出口自：NLA","Export from: NLA"
"弹簧钻机属性","Spring Rig Properties"
"弹簧钻具层","Spring Rig Layers"
"弹簧钻具层：","Spring Rig Layers:"
"调整","Tweak"
"MCH-","MCH-"
"弹簧链","Spring Chain"
"弹簧链：","Spring Chain:"
"弹簧链集团：","Spring Chain Group:"
"SIM","SIM"
"弹簧链：","Spring Chains:"
"场景照明","Scene Lighting"
"材质捕捉","Matcap"
"CC3","CC3"
"工作室","Studio"
"庭院","Courtyard"
"内部的","Interior"
"水蓝色","Aqua"
"权威","Authority"
"模糊暖色","Blur Warm"
"精美的","Exquisite"
"领头人","Leading Role"
"氖","Neon"
"相机与世界","Camera & World"
"相机","Camera"
"世界","World"
"倾倒","Dump"
"工具","Tools"
"筛选","Filter"
"对齐","Align"
"添加","Add"
"场景、世界和合成器","Scene, World & Compositor"
"3 点追踪与摄像头","3 Point Tracking & Camera"
"周期","Cycles"
"周期设置","Cycles Setup"
"场景工具","Scene Tools"
"创建工具","Create Tools"
"出口配件","Export Accessory"
"导出替换网格","Export Replace Mesh"
"角色物理","Character Physics"
"衣服","Clothing"
"移除所有物理","Remove All Physics"
"应用所有物理学","Apply All Physics"
"应用头发物理","Apply Hair Physics"
"应用布料物理","Apply Cloth Physics"
"不应用物理！","Apply No Physics!"
"重新启用所有物理","Re-enable All Physics"
"重新启用头发物理","Re-enable Hair Physics"
"重新启用布料物理","Re-enable Cloth Physics"
"重新启用“无物理”！","Re-enable No Physics!"
"禁用物理","Disable Physics"
"布料模拟","Cloth Simulation"
"删除布料物理","Remove Cloth Physics"
"添加布料物理","Add Cloth Physics"
"预设","Presets"
"牛仔布","Denim"
"皮革","Leather"
"橡皮","Rubber"
"亚麻布","Linen"
"棉布","Cotton"
"丝绸","Silk"
"重量","Weight"
"空气阻尼","Air Damping"
"抗弯曲","Bend Resist"
"销钉刚度","Pin Stiffness"
"质量","Quality"
"碰撞","Collision"
"距离","Distance"
"自碰撞","Self Collision"
"摩擦","Friction"
"布料碰撞","Cloth Collision"
"显示碰撞代理","Show Collision Proxy"
"使用代理服务器","Use Proxy"
"屠杀","Decimate"
"移除布料碰撞","Remove Cloth Collision"
"添加布料碰撞","Add Cloth Collision"
"减震","Damping"
"外厚","Outer Thickness"
"内厚","Inner Thickness"
"布料物理缓存：","Cloth Physics Cache:"
"布料模拟：","Cloth Simulation:"
"网格校正","Mesh Correction"
"修复退化网格","Fix Degenerate Mesh"
"单独的物理材料","Separate Physics Materials"
"权重图","Weight Maps"
"权重图大小","WeightMap Size"
"目前的规模：","Current Size:"
"调整权重图大小","Resize Weightmap"
"重量绘画完成！","Done Weight Painting!"
"添加权重图","Add Weight Map"
"移除权重图","Remove Weight Map"
"绘制权重图","Paint Weight Map"
"节省","Save"
"雕刻","Sculpting"
"不支持的字符","Unusupported Character"
"多分辨率级别","Multi-res Level"
"设置身体雕塑","Setup Body Sculpt"
"恢复身体塑形","Resume Body Sculpt"
"停止塑身","Stop Body Sculpt"
"烘焙设置：","Bake Settings:"
"图形处理器","GPU"
"图层设置：","Layer Settings:"
"数量","Nrm"
"AO","AO"
"防御","Def"
"导出层","Export Layer"
"设置细节雕刻","Setup Detail Sculpt"
"简历细节雕刻","Resume Detail Sculpt"
"停止细节雕刻","Stop Detail Sculpt"
"TODO：同步源形状","TODO: Sync Source Shape"
"TODO：重置基本形状","TODO: Reset Base Shapes"
"移除雕塑：","Remove Sculpts:"
"移除身体雕塑","Remove Body Sculpt"
"移除细节雕刻","Remove Detail Sculpt"
"几何传递：","Geometry Transfer:"
"转移角色","Transfer Character"
"传递网格","Transfer Mesh"
"数据链接","Data Link"
"主持人","Host"
"目标","Target"
"连接","Connect"
"链接","Linked"
"正在连接...","Connecting..."
"正在聆听...","Listening..."
"自动启动连接","Auto-Start Connection"
"序列帧同步","Sequence Frame Sync"
"预览形状键","Preview Shape Keys"
"匹配客户率","Match Client Rate"
"重新定位道具动作","Retarget Prop Actions"
"隐藏道具骨骼","Hide Prop Bones"
"禁用腿部拉伸","Disable Leg Stretch"
"角色创建者：","Character Creator:"
"伊克隆：","iClone:"
"未连接...","Not connected..."
"姿势","Pose"
"顺序","Sequence"
"同步相机","Sync Camera"
"网","Mesh"
"材料","Materials"
"前往 CC","Go CC"
"前往 iC","Go iC"
"调试","DEBUG"
"测试","TEST"
"物料发送方式：","Material Send Mode:"
"去枢轴","De-pivot"
"比例 编辑","Proportion Edit"
"应用比例","Apply Proportions"
"编辑比例","Edit Proportions"
"平均的","Average"
"剪切","Shear"
"对齐","Aligned"
"没有任何","None"
"遗产","Legacy"
"物理","Physics"
"服装物理","Clothing Physics"
"毛发布料物理","Hair Cloth Physics"
"清理","Clean Up"
"特点：","Character: "
"刪除角色","Remove Character"
"导出烘焙","Export Bake"
"漫反射大小","Diffuse Size"
"面罩尺寸","Mask Size"
"详细尺寸","Detail Size"
"正常尺寸","Normal Size"
"发射尺寸","Emission Size"
"SSS 尺寸","SSS Size"
"传动尺寸","Transmission Size"
"AO 尺寸","AO Size"
"厚度尺寸","Thickness Size"
"金属尺寸","Metallic Size"
"镜面反射尺寸","Specular Size"
"粗糙度大小","Roughness Size"
"Alpha 大小","Alpha Size"
"凸块尺寸","Bump Size"
"微型正常尺寸","Micro Normal Size"
"微型法线蒙版尺寸","Micro Normal Mask Size"
"烘焙样品","Bake Samples"
"格式","Format"
"JPEG 质量","JPEG Quality"
"PNG 压缩","PNG Compression"
"最大尺寸","Max Size"
"烘焙搅拌机","Bake Mixers"
"允许凹凸贴图","Allow Bump Maps"
"漫反射中的 AO","AO in Diffuse"
"平滑度映射","Smoothness Mapping"
"包装 GLTF","Pack GLTF"
"烘焙文件夹","Bake Folder"
"最大尺寸（按类型）","Max Sizes By Type"
"最大纹理尺寸","Maximum Texture Sizes"
"（*源材料设置）","(*Source Material Settings)"
"删除材质设置","Remove Material Settings"
"添加材质设置","Add Material Settings"
"恢复烘焙材料","Restore Baked Materials"
"恢复源材料","Revert Source Materials"
"选择要烘焙的对象","Select objects to bake"
"警告：","Warning:"
"烘焙前保存混合文件","SAVE Blend file before baking"
"或者使用绝对烘焙路径！","or use absolute bake path!"
"实用工具","Utils"
"铅","Pbr"
"_","_"
"角色对象上允许布料碰撞物理吗？","Is cloth collisions physics allowed on the character object?"
"这个角色对象和材质允许使用布料物理吗？","Is cloth physics allowed on this character object and material?"
"这个角色对象和材质上是否启用了布料物理？","Is cloth physics enabled on this character object and material?"
"获取物理引脚组的权重范围（最小值，最大值）","Get the range (min, max) of weights for physics pin group"
"检测物理材质预设。","Detect the physics material presets."
"物理设置函数","Physics Settings Functions"
"CC3 偏好设置功能","CC3 Preferences Functions"
"渲染/优质照明","Render / Quality Lighting"
"（FBX）配件编辑照明","(FBX) Accessory Editing Lighting"
"（OBJ）变形编辑照明","(OBJ) Morph Edit Lighting"
"渲染/质量材质模式","Render / Quality Material Mode"
"配件材料模式","Accessory Material Mode"
"角色变形材质模式","Character Morph Material Mode"
"（调试）日志级别","(Debug) Log Level"
"目标渲染器","Target Renderer"
"头发检测关键字","Hair detection keywords"
"头皮检测关键词","Scalp detection keywords"
"导出需要密钥","Export Require Key"
"确保导出回 CC3 具有有效的 Fbx/Obj Key 文件","Ensure that exports back to CC3 have a valid Fbx/Obj Key file"
"材料参数","Material parameters"
