"新造型的分布种子。选择不同的值以获取不同的分布","Distribution seed of the new groom. Choose a different value to get a different distirbution"
"近似毛发数量","Approximate Hair Count"
"分布样条线（毛囊）的粗略计数近似值","Rough count approximation of the distributed splines (hair folicles)"
"活动名称属性","Active Name Property"
"新","New "
"造型","Groom"
"造型部分","Groom Part"
"新造型将被命名为：","The new groom will be named:"
"近似计算","Approximate Calculation"
"点数 ≈ {:,}","Point Count ≈ {:,}"
"样条线数量 ≈ {:,}","Spline Count ≈ {:,}"
"复制造型","Duplicate Groom"
"仅复制造型部分","Duplicate Only Groom Part"
"复制造型的新名称","New Name of the duplicated groom"
"复制部分的新名称","New Name of the duplicated part"
"所有美发节点列表","List of all Medusa Nodes"
"复制造型的新名称","New name of the duplicated groom"
"选定造型的列表","List of the selected groom"
"复制部分的新名称","New name of the duplicated part"
"选择要复制的造型","Choose Groom to Duplicate"
"新造型名称","New Groom Name"
"选择要复制的部分","Choose Part to Duplicate"
"新部分名称","New Part Name"
"删除造型","Delete Groom"
"要复制的造型列表","List of grooms to duplicate"
"要复制的部分列表","List of parts to duplicate"
"删除造型或部分","Delete Groom or Part"
"选择要删除的造型","Choose Groom To Delete"
"选择要删除的部分","Choose Part To Delete"
"切换绘画模式","Paint Mode Toggle"
"内置画笔.绘制","builtin_brush.Draw"
"在视口中启用 / 禁用","Enable / Disable in Viewport"
"绑定","Rigging"
"曲线","Curves"
"形状","Shape"
"曲线细分","Curve Subdivisions"
"层次结构选项","Hierarchy Options"
"视口显示","Viewport Display"
"视口和渲染","Viewport & Rendering"
"图像格式","Image format"
"选择保存图像的文件格式","Choose which file format that images are saved to "
"Exr 编解码器","Exr codec"
"EXR 的压缩模式","Compression mode for EXR"
"Tiff 编解码器","Tiff codec"
"TIFF 的压缩模式","Compression mode for TIFF"
"JPEG 2000 编解码器","JPEG 2000 codec"
"JPEG 2000 的压缩模式","Compression mode for JPEG 2000"
"颜色","Color"
"颜色深度","Color depth"
"每通道位深度","Bit depth per channel"
"压缩","Compression"
"确定最佳压缩所需的时间量：","Amount of time to determine best compression: "
"支持有损压缩的图像格式的质量","Quality for image formats that support lossy compression"
"自动纹理备份","Automatic Texture Backup"
"使用备用纹理路径","Use Alternative Texture Path"
"纹理名称","Texture Name"
"图像文件设置","Image file settings"
"文件格式","File Format"
"颜色深度","Color Depth"
"质量","Quality"
"美发节点层次结构","Medusa Nodes Hierarchy"
"通知","notification"
"新纹理","New Texture"
"乘以或除以 2","Multiply or divide by 2"
"添加曲线对象","Add Curve Object"
"移除曲线对象","Remove Curve Object"
"编辑曲线对象","Edit Curve Object"
"内置.绘制","builtin.draw"
"内置.选择框","builtin.select_box"
"美发节点属性","Medusa Nodes Properties"
"指导对象","Guide Object"
"缓存","Caching"
"新","New"
"毛发材质","Hair Material"
"","  "
"使用备用纹理路径保存图像到您的硬盘上","Use alternative texture path for saving the images on your hard drive"
"自动检查更新","Auto-check for Update"
"如果启用，使用间隔自动检查更新","If enabled, auto-check for updates using an interval"
"月","Months"
"检查更新之间的月份数","Number of months between checking for updates"
"天","Days"
"检查更新之间的天数","Number of days between checking for updates"
"小时","Hours"
"检查更新之间的小时数","Number of hours between checking for updates"
"分钟","Minutes"
"检查更新之间的分钟数","Number of minutes between checking for updates"
"独立指导层次结构","Solo Guide Hierarchy"
"显示指导对象","Display the Guide object"
"造型名称","Groom Name"
"造型部分名称","Groom Part Name"
"自定义美发节点","Custom Medusa Nodes"
