,2.35:1 720p
,2.35:1 1080p
,1.85:1
,1.85:1 4K
,1.85:1 720p
,1.85:1 1080p
光晕,Halation
光晕,Glow
绿色通道,Green Channel
镜头失真,Lens Distortion
投影仪,Projector
抖动,Jitter
适合,Fit
扭曲,Distort
RGB 分割,RGB Split
胶片颗粒,Film Grain
黑白颗粒,BW Grain
RGB 颗粒,RGB Grain
阴影结块,Shadow Clumping
软化颗粒,Soften Grain
RGB 色彩颗粒饱和度,RGB Grain Saturation
动画 (0/1),Animate (0/1)
简单箍,Simple Hoop
环状耀斑,Hoop Flare
,
,
